experiment,config,param_value,rep,snapshot_id,logical_ts,success,skipped,retries,duration_ms,causal_consistent,causal_violation_count,conservation_holds,recovery_verified,recovery_conservation_holds,convergence_ms,drain_ms,finalize_ms,validation_ms,commit_ms,recovery_ms,balance_sum,in_transit_total,message_count,control_bytes,write_log_entries,write_log_bytes,dependency_tags_checked,delta_blocks
cluster,row_two_phase,default,1,1,116478810526908416,True,False,0,394.01450008153915,True,0,True,True,True,98.9623749628663,70.88991580531001,69.61983302608132,71.60354219377041,71.4614586904645,82.62195810675621,100000,0,24,6248,34,4267,0,
cluster,row_two_phase,default,1,2,116478810651164672,True,False,0,464.6192081272602,True,0,True,True,True,162.1669582091272,74.10220801830292,71.36066583916545,65.38683315739036,65.3296671807766,90.18870908766985,100000,0,24,7698,47,5899,0,
cluster,row_two_phase,default,1,3,116478810780008448,True,False,0,442.05962494015694,True,0,True,True,True,88.16987508907914,92.26616704836488,75.6199168972671,106.8967916071415,106.71312501654029,78.74287478625774,100000,0,24,5917,31,3894,0,
cluster,row_two_phase,default,1,4,116478810907344896,True,False,0,626.4572078362107,True,0,True,True,True,115.72141712531447,151.38533432036638,147.55437476560473,74.10216610878706,73.9792906679213,137.26000022143126,100000,0,24,7706,47,5907,0,
cluster,row_two_phase,default,1,5,116478811046805504,True,False,0,504.57829190418124,True,0,True,True,True,102.27899998426437,66.03550026193261,80.09075000882149,74.52908391132951,74.433125089854,181.28741718828678,100000,0,24,6137,33,4142,0,
cluster,row_two_phase,default,1,6,116478811178270720,True,False,0,434.46541717275977,True,0,True,True,True,107.46950004249811,72.9044578038156,90.40720807388425,80.83358407020569,80.72333317250013,82.53979170694947,100000,0,24,6923,40,5026,0,
cluster,row_two_phase,default,1,7,116478811305148416,True,False,0,429.77908393368125,True,0,True,True,True,91.34599985554814,59.55391563475132,76.75658399239182,75.38962503895164,75.29558381065726,126.51141686365008,100000,0,24,5688,29,3637,0,
cluster,row_two_phase,default,1,8,116478811431698432,True,False,0,426.7332088202238,True,0,True,True,True,87.26174989715219,62.75079119950533,68.92020767554641,81.73233270645142,81.62929117679596,125.74349995702505,100000,0,24,5692,29,3641,0,
cluster,row_two_phase,default,1,9,116478811558117376,True,False,0,510.38337498903275,True,0,True,True,True,173.14970772713423,63.81570780649781,75.52195759490132,86.97375003248453,86.47066727280617,110.4632499627769,100000,0,24,8810,57,7151,0,
cluster,row_two_phase,default,1,10,116478811689975808,True,False,0,450.7557079195976,True,0,True,True,True,83.45216698944569,68.91408422961831,70.5958753824234,138.66658275946975,138.60416691750288,88.91212474554777,100000,0,24,5472,27,3393,0,
cluster,row_two_phase,default,1,11,116478811817902080,True,False,0,415.5772910453379,True,0,True,True,True,91.93754196166992,64.45041624829173,81.97645889595151,80.96724981442094,80.87133383378386,95.97874991595745,100000,0,24,5694,29,3643,0,
cluster,row_two_phase,default,1,12,116478811943534592,True,False,0,482.6190830208361,True,0,True,True,True,147.73920783773065,67.17941723763943,74.49620915576816,119.47966692969203,119.35087526217103,73.43879202380776,100000,0,24,7930,49,6159,0,
cluster,row_two_phase,default,1,13,116478812073492480,True,False,0,444.72166569903493,True,0,True,True,True,82.60958269238472,87.54525007680058,76.87266636639833,91.01450024172664,90.90208262205124,106.36149998754263,100000,0,24,5359,26,3266,0,
cluster,row_two_phase,default,1,14,116478812201025536,True,False,0,449.77716682478786,True,0,True,True,True,82.83912530168891,77.35895831137896,75.67845890298486,101.18062514811754,101.07204131782055,112.45754174888134,100000,0,24,5688,29,3637,0,
cluster,row_two_phase,default,1,15,116478812328886272,True,False,0,520.1547918841243,True,0,True,True,True,93.37925026193261,71.28583313897252,150.65500000491738,67.96383298933506,67.86329112946987,136.5113751962781,100000,0,24,6694,38,4769,0,
