experiment,config,param_value,rep,snapshot_id,logical_ts,success,skipped,retries,duration_ms,causal_consistent,causal_violation_count,conservation_holds,recovery_verified,recovery_conservation_holds,convergence_ms,drain_ms,finalize_ms,validation_ms,commit_ms,recovery_ms,balance_sum,in_transit_total,message_count,control_bytes,write_log_entries,write_log_bytes,dependency_tags_checked,delta_blocks
cluster,row_speculative,default,1,1,116478812615540736,True,False,0,407.33483294025064,True,0,True,True,True,94.56579061225057,63.10416664928198,78.31829227507114,68.24633339419961,68.19091690704226,102.72924974560738,100000,0,24,5704,29,3644,0,
cluster,row_speculative,default,1,2,116478812740583424,True,False,0,445.7921669818461,True,0,True,True,True,103.86258363723755,78.69879109784961,73.57695885002613,77.996667008847,77.8182907961309,111.25041684135795,100000,0,24,6813,39,4893,0,
cluster,row_speculative,default,1,3,116478812868182016,True,False,0,420.97750026732683,True,0,True,True,True,88.01295794546604,90.0902496650815,70.89600013568997,96.32549993693829,96.1949578486383,75.23066690191627,100000,0,24,5479,27,3391,0,
cluster,row_speculative,default,1,4,116478812994142208,True,False,0,447.9982079938054,True,0,True,True,True,87.37095911055803,77.42441585287452,81.52645826339722,123.41104215011,123.29645873978734,77.93324999511242,100000,0,24,5587,28,3513,0,
cluster,row_speculative,default,1,5,116478813121871872,True,False,0,625.6965417414904,True,0,True,True,True,91.27695765346289,77.42658304050565,110.72316626086831,159.41529208794236,159.31104216724634,186.64520792663097,100000,0,24,5368,26,3266,0,
cluster,row_speculative,default,1,6,116478813261266944,True,False,0,471.66262520477176,True,0,True,True,True,92.53541706129909,60.680999886244535,103.77641580998898,133.52608308196068,133.38883267715573,80.89729212224483,100000,0,24,6925,40,5019,0,
cluster,row_speculative,default,1,7,116478813390503936,True,False,0,415.46583315357566,True,0,True,True,True,99.16887525469065,65.26312464848161,70.0137079693377,96.17912489920855,96.06745839118958,84.52908415347338,100000,0,24,5922,31,3890,0,
cluster,row_speculative,default,1,8,116478813516136448,True,False,0,407.4414577335119,True,0,True,True,True,126.8494576215744,66.52508396655321,66.7585413902998,66.86987495049834,66.7741671204567,80.20245796069503,100000,0,24,6262,34,4272,0,
cluster,row_speculative,default,1,9,116478813641179136,True,False,0,519.1264161840081,True,0,True,True,True,164.77824980393052,84.03583290055394,113.05566690862179,81.08325023204088,80.95358265563846,75.84087504073977,100000,0,24,10041,68,8527,0,
cluster,row_speculative,default,1,10,116478813773627392,True,False,0,468.5963746160269,True,0,True,True,True,108.16841712221503,67.16449977830052,69.45074955001473,138.15941708162427,138.04175006225705,85.39895806461573,100000,0,24,6262,34,4272,0,
cluster,row_speculative,default,1,11,116478813902798848,True,False,0,410.38212506100535,True,0,True,True,True,88.6287922039628,62.93850019574165,72.80241698026657,105.97612475976348,105.87041592225432,79.71029123291373,100000,0,24,5703,29,3643,0,
cluster,row_speculative,default,1,12,116478814028169216,True,False,0,439.1635418869555,True,0,True,True,True,89.85104085877538,100.16545793041587,68.13708413392305,88.2485001347959,88.07591628283262,92.42287511005998,100000,0,24,5702,29,3642,0,
cluster,row_speculative,default,1,13,116478814155374592,True,False,0,439.56608325242996,True,0,True,True,True,83.33404082804918,59.839167166501284,104.83316704630852,69.89420810714364,69.79558384045959,121.41174962744117,100000,0,24,6707,38,4773,0,
cluster,row_speculative,default,1,14,116478814282514432,True,False,0,553.3209582790732,True,0,True,True,True,176.1865420266986,56.992916855961084,71.36912504211068,101.20816575363278,101.10041731968522,147.25745795294642,100000,0,24,8830,57,7162,0,
cluster,row_speculative,default,1,15,116478814417190912,True,False,0,472.0961251296103,True,0,True,True,True,90.4545416124165,71.96304108947515,79.76045925170183,145.26933385059237,145.1475410722196,84.40837496891618,100000,0,24,5933,31,3901,0,
