experiment,config,param_value,rep,snapshot_id,logical_ts,success,skipped,retries,duration_ms,causal_consistent,causal_violation_count,conservation_holds,recovery_verified,recovery_conservation_holds,convergence_ms,drain_ms,finalize_ms,validation_ms,commit_ms,recovery_ms,balance_sum,in_transit_total,message_count,control_bytes,write_log_entries,write_log_bytes,dependency_tags_checked,delta_blocks
cluster,row_pause_and_snap,default,1,1,116478808430673920,True,False,0,589.2964168451726,True,0,True,True,True,101.72429168596864,71.9555001705885,,0.01912517473101616,65.8408747985959,129.87125013023615,100000,0,39,3444,0,2,0,
cluster,row_pause_and_snap,default,1,2,116478808567578624,True,False,0,539.2160420306027,True,0,True,True,True,87.56466722115874,74.01870796456933,,0.06537465378642082,73.58783297240734,85.74954094365239,100000,0,39,3444,0,2,0,
cluster,row_pause_and_snap,default,1,3,116478808701403136,True,False,0,624.5814170688391,True,0,True,True,True,89.79079080745578,73.87758418917656,,0.049999915063381195,109.8233750090003,117.29641677811742,100000,0,39,3444,0,2,0,
cluster,row_pause_and_snap,default,1,4,116478808840732672,True,False,0,581.7465838044882,True,0,True,True,True,98.52729132398963,78.59983341768384,,0.04058331251144409,73.50166700780392,127.53820791840553,100000,0,39,3444,0,2,0,
cluster,row_pause_and_snap,default,1,5,116478808977178624,True,False,0,549.9285841360688,True,0,True,True,True,89.32608319446445,71.39862468466163,,0.050541944801807404,86.1634174361825,92.7102081477642,100000,0,39,3444,0,2,0,
cluster,row_pause_and_snap,default,1,6,116478809111592960,True,False,0,590.335332788527,True,0,True,True,True,95.47570766881108,100.72137461975217,,0.04754215478897095,67.95837497338653,85.84358263760805,100000,0,39,3444,0,2,0,
cluster,row_pause_and_snap,default,1,7,116478809248628736,True,False,0,703.5457501187921,True,0,True,True,True,95.60862509533763,78.13679100945592,,0.03350013867020607,83.08287477120757,155.950500164181,100000,0,39,3444,0,2,0,
cluster,row_pause_and_snap,default,1,8,116478809393070080,True,False,0,640.4758333228528,True,0,True,True,True,101.19887487962842,63.09212511405349,,0.047958921641111374,98.76145888119936,87.95720804482698,100000,0,39,3444,0,2,0,
cluster,row_pause_and_snap,default,1,9,116478809533448192,True,False,0,665.3257911093533,True,0,True,True,True,93.75695791095495,72.1521251834929,,0.04195794463157654,76.18499966338277,83.13895901665092,100000,0,39,3444,0,2,0,
cluster,row_pause_and_snap,default,1,10,116478809675333632,True,False,0,828.2852079719305,True,0,True,True,True,257.8949579037726,68.24008282274008,,0.05641672760248184,95.09983332827687,90.40937479585409,100000,0,39,3444,0,2,0,
cluster,row_pause_and_snap,default,1,11,116478809827966976,True,False,0,613.242874853313,True,0,True,True,True,78.69091723114252,128.26249981299043,,0.06229197606444359,84.87791568040848,88.58341677114367,100000,0,39,3444,0,2,0,
cluster,row_pause_and_snap,default,1,12,116478809966510080,True,False,0,636.7736249230802,True,0,True,True,True,90.20312502980232,73.97799985483289,,0.057042110711336136,85.98429197445512,96.35170828551054,100000,0,39,3444,0,2,0,
cluster,row_pause_and_snap,default,1,13,116478810106626048,True,False,0,600.5431250669062,True,0,True,True,True,145.29220899567008,84.24545777961612,,0.059125013649463654,83.06633308529854,78.17570911720395,100000,0,39,3444,0,2,0,
cluster,row_pause_and_snap,default,1,14,116478810244382720,True,False,0,647.0837090164423,True,0,True,True,True,114.00987487286329,75.51545882597566,,0.050834380090236664,71.15504099056125,96.83145908638835,100000,0,39,3444,0,2,0,
