experiment,config,param_value,rep,timestamp,writes_per_sec,coordinator_cpu_pct,total_writes,workload_running_nodes,pending_transfers,paused_retry_count,paused_wait_s,write_latency_count,write_latency_sum_ms,write_latency_max_ms,local_write_count,cross_transfer_count,cross_transfer_completed,pending_retry_count
cluster,row_baseline,default,1,2755168.114109291,470.660379404202,-1.0,561,3,0,0,0.0,560,528.0937929228458,63.00000000010186,560,0,0,0
cluster,row_baseline,default,1,2755169.25855,431.81551484452694,-1.0,1053,3,0,0,0.0,1052,1112.9067505194143,63.00000000010186,1052,0,0,0
cluster,row_baseline,default,1,2755170.394806166,433.65368221389747,-1.0,1548,3,0,0,0.0,1548,1600.8835887578243,63.00000000010186,1548,0,0,0
cluster,row_baseline,default,1,2755171.557567875,420.62578442862196,-1.0,2026,3,0,0,0.0,2026,1923.8992492710167,63.00000000010186,2026,0,0,0
cluster,row_baseline,default,1,2755172.704325083,420.5186588141862,-1.0,2515,3,0,0,0.0,2515,2286.323535819065,63.00000000010186,2515,0,0,0
cluster,row_baseline,default,1,2755173.853197041,418.56483275770626,-1.0,2995,3,0,0,0.0,2995,2705.5186034631333,63.00000000010186,2995,0,0,0
cluster,row_baseline,default,1,2755174.995925833,449.0786870383602,-1.0,3512,3,0,0,0.0,3511,3508.553814575407,63.00000000010186,3511,0,0,0
cluster,row_baseline,default,1,2755176.156016791,438.4712742220211,-1.0,4013,3,0,0,0.0,4012,4107.067820869361,63.00000000010186,4012,0,0,0
cluster,row_baseline,default,1,2755177.312845125,417.261432949354,-1.0,4497,3,0,0,0.0,4496,4524.923029478487,63.00000000010186,4496,0,0,0
cluster,row_baseline,default,1,2755178.448179291,427.87497418843844,-1.0,4991,3,0,0,0.0,4991,5076.2515486740085,63.00000000010186,4991,0,0,0
cluster,row_baseline,default,1,2755179.596858291,426.2982885833504,-1.0,5475,3,0,0,0.0,5475,5441.563303075782,63.00000000010186,5475,0,0,0
cluster,row_baseline,default,1,2755180.757279291,422.11101641772893,-1.0,5960,3,0,0,0.0,5960,5800.292487386741,63.00000000010186,5960,0,0,0
cluster,row_baseline,default,1,2755181.902586541,431.9266964318224,-1.0,6462,3,0,0,0.0,6461,6351.960890550345,63.00000000010186,6461,0,0,0
cluster,row_baseline,default,1,2755183.047543541,421.6495049453392,-1.0,6944,3,0,0,0.0,6944,6777.075423818133,63.00000000010186,6944,0,0,0
cluster,row_baseline,default,1,2755184.17320925,419.99890441294923,-1.0,7425,3,0,0,0.0,7425,7198.430811014077,63.00000000010186,7425,0,0,0
cluster,row_baseline,default,1,2755185.317110791,432.31359157587093,-1.0,7912,3,0,0,0.0,7912,7800.602441564024,63.00000000010186,7912,0,0,0
cluster,row_baseline,default,1,2755186.450004333,425.934840140999,-1.0,8399,3,0,0,0.0,8399,8285.667370572355,63.00000000010186,8399,0,0,0
cluster,row_baseline,default,1,2755187.5875545,423.04149839658135,-1.0,8878,3,0,0,0.0,8878,8713.67633532327,63.00000000010186,8878,0,0,0
cluster,row_baseline,default,1,2755188.730453083,418.52681607354293,-1.0,9354,3,0,0,0.0,9354,9134.016710366723,63.00000000010186,9354,0,0,0
cluster,row_baseline,default,1,2755189.880610875,420.613761683091,-1.0,9835,3,0,0,0.0,9835,9525.153931263503,63.00000000010186,9835,0,0,0
cluster,row_baseline,default,1,2755191.029423541,422.78398265687633,-1.0,10321,3,0,0,0.0,10321,9956.08546236872,63.00000000010186,10321,0,0,0
cluster,row_baseline,default,1,2755192.188872,422.1359228827269,-1.0,10806,3,0,0,0.0,10806,10314.608906641297,63.00000000010186,10806,0,0,0
cluster,row_baseline,default,1,2755193.371266541,435.454222973523,-1.0,11311,3,0,0,0.0,11311,10783.16881797764,63.00000000010186,11311,0,0,0
cluster,row_baseline,default,1,2755194.644383375,420.43405362865417,-1.0,11808,3,0,0,0.0,11808,11156.092564854134,63.00000000010186,11808,0,0,0
cluster,row_baseline,default,1,2755195.778567375,424.0970781647627,-1.0,12348,3,0,0,0.0,12348,11536.842399089892,63.00000000010186,12348,0,0,0
cluster,row_baseline,default,1,2755196.919121,430.2775021619178,-1.0,12836,3,0,0,0.0,12836,11987.122246964645,63.00000000010186,12836,0,0,0
