experiment,config,param_value,rep,timestamp,writes_per_sec,coordinator_cpu_pct,total_writes,workload_running_nodes,pending_transfers,paused_retry_count,paused_wait_s,write_latency_count,write_latency_sum_ms,write_latency_max_ms,local_write_count,cross_transfer_count,cross_transfer_completed,pending_retry_count
cluster,row_pause_and_snap,default,1,2755560.851578416,145.8322200265828,-1.0,185,3,3,0,0.0,184,3391.5536676349802,125.0,54,66,63,0
cluster,row_pause_and_snap,default,1,2755561.986622166,165.75409250163557,-1.0,380,3,3,80,0.40000000000000013,379,5825.03129914403,235.32762471586466,187,97,94,0
cluster,row_pause_and_snap,default,1,2755563.136007458,131.22515862390267,-1.0,528,3,3,80,0.40000000000000013,528,8415.546046488089,235.32762471586466,233,149,146,0
cluster,row_pause_and_snap,default,1,2755564.274559291,161.97128923810615,-1.0,717,3,3,152,0.7600000000000003,714,10743.049001198415,235.32762471586466,367,175,172,0
cluster,row_pause_and_snap,default,1,2755565.440966,143.99595578724387,-1.0,878,3,0,162,0.8100000000000004,878,13317.269959985879,235.32762471586466,444,217,217,0
cluster,row_pause_and_snap,default,1,2755566.577474041,155.08843223846873,-1.0,1059,3,2,234,1.1700000000000008,1059,15819.932875714585,250.0,566,247,245,0
cluster,row_pause_and_snap,default,1,2755567.724460958,155.00304811492586,-1.0,1235,3,0,287,1.435000000000001,1235,17803.042593314785,250.0,675,280,280,0
cluster,row_pause_and_snap,default,1,2755568.8743705,158.6139349235183,-1.0,1418,3,2,333,1.6650000000000011,1417,20593.69692619066,274.55333434045315,787,316,314,0
cluster,row_pause_and_snap,default,1,2755570.0452675,144.3998362796339,-1.0,1583,3,0,423,2.1150000000000015,1583,23211.258345841088,274.55333434045315,885,349,349,0
cluster,row_pause_and_snap,default,1,2755571.18687975,149.36006141006774,-1.0,1760,3,3,423,2.1150000000000015,1758,25653.988318781103,274.55333434045315,970,395,392,0
cluster,row_pause_and_snap,default,1,2755572.356867833,168.1783495835895,-1.0,1951,3,3,518,2.5899999999999994,1950,27975.19473896773,312.1100002899766,1116,418,415,0
cluster,row_pause_and_snap,default,1,2755573.481303416,101.70457728184401,-1.0,2069,3,3,518,2.5899999999999994,2069,30873.72699303387,312.1100002899766,1150,461,458,0
cluster,row_pause_and_snap,default,1,2755574.632445208,164.592785252807,-1.0,2257,3,3,621,3.1049999999999907,2254,33089.61990783928,312.1100002899766,1303,477,474,0
cluster,row_pause_and_snap,default,1,2755575.775546375,102.46384668095502,-1.0,2372,3,2,621,3.1049999999999907,2372,35959.11894877827,312.1100002899766,1345,514,512,0
cluster,row_pause_and_snap,default,1,2755576.907016958,152.32654719978538,-1.0,2547,3,3,707,3.5349999999999833,2546,38300.31199393261,312.1100002899766,1462,543,540,0
cluster,row_pause_and_snap,default,1,2755578.046209375,129.059494796876,-1.0,2692,3,2,707,3.5349999999999833,2692,40991.31711063728,312.1100002899766,1506,594,592,0
cluster,row_pause_and_snap,default,1,2755579.192908125,172.81951167611817,-1.0,2890,3,3,788,3.9399999999999764,2889,43191.40277882479,312.1100002899766,1650,621,618,0
cluster,row_pause_and_snap,default,1,2755580.334569833,155.27950861705935,-1.0,3067,3,0,812,4.059999999999974,3067,45611.941148815735,312.1100002899766,1741,663,663,0
cluster,row_pause_and_snap,default,1,2755581.472758041,151.5577099447106,-1.0,3242,3,2,893,4.464999999999967,3240,48158.00506459345,312.1100002899766,1854,694,692,0
cluster,row_pause_and_snap,default,1,2755582.601477916,122.9757046206794,-1.0,3380,3,0,969,4.844999999999962,3380,50227.60935291444,312.1100002899766,1916,732,732,0
cluster,row_pause_and_snap,default,1,2755583.736718708,159.5389973575572,-1.0,3562,3,3,998,4.9899999999999585,3560,53265.165225768666,312.1100002899766,2020,772,769,0
cluster,row_pause_and_snap,default,1,2755584.890366791,130.32316656075378,-1.0,3708,3,0,1097,5.48499999999995,3708,55576.14097964233,312.1100002899766,2106,801,801,0
cluster,row_pause_and_snap,default,1,2755586.057130583,172.49139328265042,-1.0,3908,3,3,1097,5.48499999999995,3907,58009.82782079109,312.1100002899766,2218,846,843,0
cluster,row_pause_and_snap,default,1,2755587.275555291,137.9718636216404,-1.0,4070,3,0,1226,6.129999999999936,4068,60689.61553520922,405.99999999994907,2334,867,867,0
cluster,row_pause_and_snap,default,1,2755588.425426041,131.28154416251965,-1.0,4228,3,3,1226,6.129999999999936,4228,63359.681117816304,405.99999999994907,2401,915,912,0
cluster,row_pause_and_snap,default,1,2755589.559575416,148.7479941102941,-1.0,4399,3,3,1337,6.684999999999924,4399,65826.34511076458,405.99999999994907,2522,940,937,0
cluster,row_pause_and_snap,default,1,2755590.699762791,128.79835218421778,-1.0,4545,3,3,1337,6.684999999999924,4545,68480.40386194907,405.99999999994907,2571,988,985,0
