experiment,config,param_value,rep,timestamp,writes_per_sec,coordinator_cpu_pct,total_writes,workload_running_nodes,pending_transfers,paused_retry_count,paused_wait_s,write_latency_count,write_latency_sum_ms,write_latency_max_ms,local_write_count,cross_transfer_count,cross_transfer_completed,pending_retry_count
cluster,row_speculative,default,1,2755624.5742445,148.77216790912058,-1.0,193,3,2,0,0.0,191,3338.7027106550704,83.22595898061991,69,62,60,0
cluster,row_speculative,default,1,2755625.7257435,205.77051025134932,-1.0,426,3,2,31,0.15499999999999997,423,5374.01928668487,90.01258295029402,241,92,90,0
cluster,row_speculative,default,1,2755626.858847583,142.43810535085998,-1.0,588,3,3,31,0.15499999999999997,587,7889.8397074312925,90.01258295029402,313,138,135,0
cluster,row_speculative,default,1,2755627.992727375,195.86716605027937,-1.0,811,3,3,62,0.31000000000000005,809,9978.352120553154,94.00000000005093,470,171,168,0
cluster,row_speculative,default,1,2755629.132322041,191.46151491737618,-1.0,1027,3,0,89,0.4450000000000002,1026,12317.237128951547,94.00000000005093,624,201,201,0
cluster,row_speculative,default,1,2755630.279881666,151.66082850332026,-1.0,1199,3,2,89,0.4450000000000002,1199,14812.253168594907,94.00000000005093,704,248,246,0
cluster,row_speculative,default,1,2755631.435497375,211.03241722437244,-1.0,1441,3,3,135,0.6750000000000003,1441,17041.051839028114,148.5747080296278,884,280,277,0
cluster,row_speculative,default,1,2755632.607453708,125.42848423912466,-1.0,1586,3,3,135,0.6750000000000003,1586,19790.244212054404,148.5747080296278,932,328,325,0
cluster,row_speculative,default,1,2755633.772973083,224.3130386520729,-1.0,1849,3,3,163,0.8150000000000004,1849,21620.327720858768,148.5747080296278,1138,357,354,0
cluster,row_speculative,default,1,2755634.907921541,169.15089150246646,-1.0,2047,3,0,174,0.8700000000000004,2046,23918.053432979377,148.5747080296278,1250,398,398,0
cluster,row_speculative,default,1,2755636.059027208,169.13761867679457,-1.0,2238,3,3,194,0.9700000000000005,2238,26306.480721765183,148.5747080296278,1354,443,440,0
cluster,row_speculative,default,1,2755637.194986083,199.7220173616266,-1.0,2469,3,2,221,1.1050000000000006,2468,28298.64523430615,148.5747080296278,1525,472,470,0
cluster,row_speculative,default,1,2755638.344247166,127.65780907020991,-1.0,2614,3,3,221,1.1050000000000006,2613,31046.83652361564,148.5747080296278,1573,521,518,0
cluster,row_speculative,default,1,2755639.476975,190.47680480550034,-1.0,2833,3,2,251,1.2550000000000008,2832,33195.59814622335,148.5747080296278,1725,554,552,0
cluster,row_speculative,default,1,2755640.599033291,170.55311378298066,-1.0,3027,3,0,251,1.2550000000000008,3025,35612.12172568275,148.5747080296278,1833,596,596,0
cluster,row_speculative,default,1,2755641.752558958,203.94716435982684,-1.0,3258,3,3,275,1.3750000000000009,3254,37553.38089081351,148.5747080296278,2001,628,625,0
cluster,row_speculative,default,1,2755642.895195083,178.7378460932063,-1.0,3460,3,0,310,1.5500000000000012,3460,40050.81635526312,155.99999999994907,2132,664,664,0
cluster,row_speculative,default,1,2755644.052855666,146.88434698430643,-1.0,3632,3,3,310,1.5500000000000012,3628,42385.189933096175,155.99999999994907,2215,708,705,0
cluster,row_speculative,default,1,2755645.187089166,201.4466260363032,-1.0,3862,3,3,340,1.700000000000001,3861,44406.79238493067,155.99999999994907,2387,738,735,0
cluster,row_speculative,default,1,2755646.337513,127.73572857067667,-1.0,4008,3,3,340,1.700000000000001,4006,47012.49639062326,155.99999999994907,2435,787,784,0
cluster,row_speculative,default,1,2755647.47400225,220.0410743377578,-1.0,4259,3,3,369,1.845000000000001,4259,49122.19240071772,202.99999999997453,2643,809,806,0
cluster,row_speculative,default,1,2755648.610941666,137.31256135752224,-1.0,4416,3,0,369,1.845000000000001,4415,51749.797650692475,202.99999999997453,2707,854,854,0
cluster,row_speculative,default,1,2755649.74787725,200.500547880119,-1.0,4645,3,3,402,2.0100000000000016,4643,53742.766316128385,202.99999999997453,2877,884,881,0
cluster,row_speculative,default,1,2755650.87405175,160.6905831452786,-1.0,4827,3,0,432,2.1600000000000015,4826,56188.67537077631,202.99999999997453,2986,920,920,0
cluster,row_speculative,default,1,2755652.023160791,165.48182570923024,-1.0,5014,3,3,432,2.1600000000000015,5012,58387.340961528476,202.99999999997453,3091,962,959,0
cluster,row_speculative,default,1,2755653.173008666,223.4542395266901,-1.0,5269,3,3,462,2.3100000000000014,5269,60246.07762707956,202.99999999997453,3291,991,988,0
cluster,row_speculative,default,1,2755654.310147,129.68202513676601,-1.0,5419,3,3,462,2.3100000000000014,5418,62866.2092916461,202.99999999997453,3343,1039,1036,0
