experiment,config,param_value,rep,timestamp,writes_per_sec,coordinator_cpu_pct,total_writes,workload_running_nodes,pending_transfers,paused_retry_count,paused_wait_s,write_latency_count,write_latency_sum_ms,write_latency_max_ms,local_write_count,cross_transfer_count,cross_transfer_completed,pending_retry_count
cluster,row_baseline,default,1,2755530.095558791,136.82395888337004,-1.0,163,3,3,0,0.0,160,2844.325499862407,138.44466675072908,57,53,50,0
cluster,row_baseline,default,1,2755531.252184166,113.13303780642124,-1.0,291,3,3,0,0.0,290,5718.494543119959,142.54487538710237,85,104,101,0
cluster,row_baseline,default,1,2755532.38257075,121.93467966202248,-1.0,433,3,3,0,0.0,431,8539.473001714668,142.54487538710237,127,154,151,0
cluster,row_baseline,default,1,2755533.515423166,125.60986020060038,-1.0,576,3,3,0,0.0,573,11105.835298239981,142.54487538710237,172,202,199,0
cluster,row_baseline,default,1,2755534.666398666,125.27291331343638,-1.0,717,3,2,0,0.0,715,13867.35605095646,142.54487538710237,219,249,247,0
cluster,row_baseline,default,1,2755535.789965958,128.60045522795664,-1.0,865,3,3,0,0.0,863,16576.257423188054,142.54487538710237,269,299,296,0
cluster,row_baseline,default,1,2755536.930041166,129.9428773989304,-1.0,1011,3,3,0,0.0,1009,19230.602961401928,142.54487538710237,318,347,344,0
cluster,row_baseline,default,1,2755538.086746,124.60545261962527,-1.0,1153,3,2,0,0.0,1151,21894.59016414321,142.54487538710237,363,395,393,0
cluster,row_baseline,default,1,2755539.237169583,125.37434422362094,-1.0,1299,3,3,0,0.0,1296,24540.66620093954,142.54487538710237,415,442,439,0
cluster,row_baseline,default,1,2755540.3613,127.69587416220713,-1.0,1445,3,3,0,0.0,1443,27255.219576235504,142.54487538710237,461,492,489,0
cluster,row_baseline,default,1,2755541.506921666,133.5616644228468,-1.0,1594,3,3,0,0.0,1593,29894.53698821353,142.54487538710237,509,543,540,0
cluster,row_baseline,default,1,2755542.635112333,131.76616922736727,-1.0,1745,3,3,0,0.0,1744,32509.70665934983,142.54487538710237,558,595,592,0
cluster,row_baseline,default,1,2755543.830974333,145.2779140372392,-1.0,1908,3,2,0,0.0,1908,35130.28552999276,142.54487538710237,620,645,643,0
cluster,row_baseline,default,1,2755544.957839875,125.44461847486758,-1.0,2059,3,3,0,0.0,2058,37917.487953855925,159.9897090345621,669,697,694,0
cluster,row_baseline,default,1,2755546.132973083,139.3140933122632,-1.0,2217,3,3,0,0.0,2215,40493.43695279185,159.9897090345621,724,747,744,0
cluster,row_baseline,default,1,2755547.284874791,120.90270893949769,-1.0,2360,3,3,0,0.0,2357,43269.489114500175,159.9897090345621,765,797,794,0
cluster,row_baseline,default,1,2755548.409858208,130.24855081194917,-1.0,2509,3,3,0,0.0,2507,45984.34207398077,159.9897090345621,822,844,841,0
cluster,row_baseline,default,1,2755549.536601125,136.03353986571352,-1.0,2660,3,2,0,0.0,2660,48670.159288044946,159.9897090345621,878,892,890,0
cluster,row_baseline,default,1,2755550.699827333,101.08299191742145,-1.0,2775,3,2,0,0.0,2774,51442.98150097938,159.9897090345621,923,926,924,0
cluster,row_baseline,default,1,2755551.833745125,116.97136201411266,-1.0,2912,3,3,0,0.0,2910,54027.28754149712,159.9897090345621,969,972,969,0
cluster,row_baseline,default,1,2755552.975567833,114.61466258054104,-1.0,3042,3,3,0,0.0,3040,56718.82599900255,159.9897090345621,1011,1016,1013,0
cluster,row_baseline,default,1,2755554.102944375,119.94957301489877,-1.0,3177,3,3,0,0.0,3177,59470.240579616075,159.9897090345621,1050,1064,1061,0
cluster,row_baseline,default,1,2755555.246529916,121.62537663170099,-1.0,3315,3,2,0,0.0,3314,62242.91578663133,159.9897090345621,1090,1113,1111,0
cluster,row_baseline,default,1,2755556.397684041,127.66664437897279,-1.0,3461,3,3,0,0.0,3460,64956.25854134915,159.9897090345621,1141,1161,1158,0
cluster,row_baseline,default,1,2755557.535817791,128.45961219228286,-1.0,3610,3,3,0,0.0,3608,67440.71586987321,159.9897090345621,1194,1209,1206,0
cluster,row_baseline,default,1,2755558.680540666,123.13064055254425,-1.0,3748,3,2,0,0.0,3748,70138.54874647723,159.9897090345621,1241,1255,1253,0
