experiment,config,param_value,rep,timestamp,writes_per_sec,coordinator_cpu_pct,total_writes,workload_running_nodes,pending_transfers,paused_retry_count,paused_wait_s,write_latency_count,write_latency_sum_ms,write_latency_max_ms,local_write_count,cross_transfer_count,cross_transfer_completed,pending_retry_count
cluster,row_two_phase,default,1,2755592.921217958,137.8700688453619,-1.0,181,3,3,0,0.0,180,3457.3066741750154,94.00000000005093,57,63,60,0
cluster,row_two_phase,default,1,2755594.071393916,204.94248588195455,-1.0,416,3,3,30,0.14999999999999997,414,5444.101344458886,94.00000000005093,232,93,90,0
cluster,row_two_phase,default,1,2755595.217583333,138.18241102450767,-1.0,574,3,2,30,0.14999999999999997,573,8109.8700053580615,108.9999999999236,295,140,138,0
cluster,row_two_phase,default,1,2755596.389842958,197.3181393177393,-1.0,801,3,3,59,0.29500000000000004,799,10326.22067062539,108.9999999999236,450,176,173,0
cluster,row_two_phase,default,1,2755597.527589,186.82206367208497,-1.0,1019,3,0,86,0.43000000000000016,1018,12442.813247744198,108.9999999999236,604,207,207,0
cluster,row_two_phase,default,1,2755598.655496458,136.12879414260942,-1.0,1175,3,2,86,0.43000000000000016,1173,15011.12195783162,108.9999999999236,661,257,255,0
cluster,row_two_phase,default,1,2755599.796100541,189.8284688864107,-1.0,1389,3,2,137,0.6850000000000003,1387,16957.937990289793,157.4399578385055,823,283,281,0
cluster,row_two_phase,default,1,2755600.985791166,128.84924328804942,-1.0,1538,3,3,137,0.6850000000000003,1534,19484.446239133376,157.4399578385055,875,331,328,0
cluster,row_two_phase,default,1,2755602.128397041,207.5048424659863,-1.0,1784,3,3,167,0.8350000000000004,1781,21558.683872246093,157.4399578385055,1052,366,363,0
cluster,row_two_phase,default,1,2755603.262648166,169.9759839900551,-1.0,1975,3,0,199,0.9950000000000006,1975,23856.047660470722,157.4399578385055,1175,400,400,0
cluster,row_two_phase,default,1,2755604.407327583,148.13117207713617,-1.0,2147,3,3,199,0.9950000000000006,2143,26293.229237981905,157.4399578385055,1253,447,444,0
cluster,row_two_phase,default,1,2755605.552488375,201.6106889531016,-1.0,2376,3,3,226,1.1300000000000008,2374,28353.803402286303,157.4399578385055,1416,481,478,0
cluster,row_two_phase,default,1,2755606.696592458,122.25917494692024,-1.0,2517,3,2,226,1.1300000000000008,2514,31137.501736946888,157.4399578385055,1457,529,527,0
cluster,row_two_phase,default,1,2755607.826267666,226.36667789340905,-1.0,2773,3,3,255,1.2750000000000008,2773,32858.42064620192,157.4399578385055,1665,555,552,0
cluster,row_two_phase,default,1,2755608.975447375,155.9075795617429,-1.0,2950,3,0,264,1.320000000000001,2949,35246.48034886286,157.4399578385055,1757,596,596,0
cluster,row_two_phase,default,1,2755610.127992625,184.47338825297882,-1.0,3160,3,3,292,1.460000000000001,3161,37572.78918924203,157.4399578385055,1888,639,636,0
cluster,row_two_phase,default,1,2755611.27355775,197.02642719111654,-1.0,3391,3,1,329,1.645000000000001,3388,39574.586058050954,157.4399578385055,2059,665,664,0
cluster,row_two_phase,default,1,2755612.433522375,125.67168527694713,-1.0,3533,3,3,329,1.645000000000001,3532,42164.73814224127,157.4399578385055,2106,714,711,0
cluster,row_two_phase,default,1,2755613.581624791,199.8693526533437,-1.0,3765,3,3,357,1.7850000000000013,3764,44389.756302282876,157.4399578385055,2273,747,744,0
cluster,row_two_phase,default,1,2755614.720699041,143.85185876206535,-1.0,3928,3,0,357,1.7850000000000013,3929,47037.1529205222,157.4399578385055,2345,792,792,0
cluster,row_two_phase,default,1,2755615.861001333,207.00471953319203,-1.0,4166,3,3,386,1.9300000000000015,4165,49020.94262785158,157.4399578385055,2519,825,822,0
cluster,row_two_phase,default,1,2755617.013286541,171.9181623320987,-1.0,4361,3,0,418,2.0900000000000016,4361,51215.542420906335,157.4399578385055,2651,855,855,0
cluster,row_two_phase,default,1,2755618.165257708,153.6751254232478,-1.0,4538,3,3,419,2.0950000000000015,4538,53647.498883926346,157.4399578385055,2741,899,896,0
cluster,row_two_phase,default,1,2755619.307022166,196.03703751688397,-1.0,4765,3,3,470,2.350000000000002,4764,55611.224719689286,157.4399578385055,2913,927,924,0
cluster,row_two_phase,default,1,2755620.444613625,127.05597933076373,-1.0,4908,3,2,470,2.350000000000002,4909,58452.61230233018,157.4399578385055,2955,978,976,0
cluster,row_two_phase,default,1,2755621.578700333,212.8111741411908,-1.0,5152,3,2,504,2.5200000000000005,5151,60300.62321872356,157.4399578385055,3141,1006,1004,0
