experiment,config,param_value,rep,timestamp,writes_per_sec,coordinator_cpu_pct,total_writes,workload_running_nodes,pending_transfers,paused_retry_count,paused_wait_s,write_latency_count,write_latency_sum_ms,write_latency_max_ms,local_write_count,cross_transfer_count,cross_transfer_completed,pending_retry_count
cluster,row_baseline,default,1,2756532.4964145,202.77443030651847,-1.0,232,3,3,0,0.0,231,2796.3837456409237,132.92550016194582,133,50,47,0
cluster,row_baseline,default,1,2756533.662266,172.7372766126675,-1.0,430,3,3,0,0.0,427,5351.095325019287,141.5340844541788,250,90,87,0
cluster,row_baseline,default,1,2756534.813073833,177.27112300058297,-1.0,636,3,2,0,0.0,634,7880.321744852608,141.5340844541788,379,129,127,0
cluster,row_baseline,default,1,2756535.945083041,195.02961796764336,-1.0,859,3,2,0,0.0,858,10333.232584015605,141.5340844541788,518,171,169,0
cluster,row_baseline,default,1,2756537.097667791,205.6633705895095,-1.0,1093,3,3,0,0.0,1091,12712.085590132574,141.5340844541788,671,211,208,0
cluster,row_baseline,default,1,2756538.257112791,201.35911605386062,-1.0,1323,3,2,0,0.0,1323,15148.349591971055,141.5340844541788,825,250,248,0
cluster,row_baseline,default,1,2756539.414828208,206.92303416013996,-1.0,1565,3,3,0,0.0,1563,17316.3531282662,141.5340844541788,1003,282,279,0
cluster,row_baseline,default,1,2756540.553462583,232.41286887016204,-1.0,1834,3,3,0,0.0,1832,19677.25221315095,141.5340844541788,1196,320,317,0
cluster,row_baseline,default,1,2756541.695600708,225.75911506450623,-1.0,2091,3,3,0,0.0,2089,22000.71424514499,141.5340844541788,1374,359,356,0
cluster,row_baseline,default,1,2756542.824009833,223.24982803807595,-1.0,2345,3,2,0,0.0,2344,24505.58408473853,141.5340844541788,1547,399,397,0
cluster,row_baseline,default,1,2756543.968983166,217.02801833488604,-1.0,2590,3,3,0,0.0,2589,26849.771994524417,141.5340844541788,1704,444,441,0
cluster,row_baseline,default,1,2756545.118712541,209.7312839214475,-1.0,2829,3,2,0,0.0,2829,29121.759573307372,141.5340844541788,1858,487,485,0
cluster,row_baseline,default,1,2756546.2653235,213.86027575251953,-1.0,3079,3,3,0,0.0,3075,31447.723831597614,141.5340844541788,2017,531,528,0
cluster,row_baseline,default,1,2756547.423945708,211.1821916910785,-1.0,3318,3,3,0,0.0,3317,33777.625575147336,141.5340844541788,2166,577,574,0
cluster,row_baseline,default,1,2756548.576724333,197.55188782389442,-1.0,3547,3,3,0,0.0,3546,36216.86357356975,141.5340844541788,2316,616,613,0
cluster,row_baseline,default,1,2756549.756838583,177.95322326832172,-1.0,3751,3,2,0,0.0,3751,38690.5965734386,141.5340844541788,2448,652,650,0
cluster,row_baseline,default,1,2756550.931935583,162.57202488146407,-1.0,3946,3,3,0,0.0,3943,41103.85077886258,153.69812492281199,2578,684,681,0
cluster,row_baseline,default,1,2756552.098899791,193.15455706800702,-1.0,4174,3,3,0,0.0,4170,43583.078614607526,153.69812492281199,2729,722,719,0
cluster,row_baseline,default,1,2756553.284825958,156.10806025001963,-1.0,4353,3,3,0,0.0,4352,46536.58516874157,153.69812492281199,2833,762,759,0
cluster,row_baseline,default,1,2756554.454218583,171.9653066653199,-1.0,4558,3,1,0,0.0,4556,49182.72121169775,153.69812492281199,2953,802,801,0
cluster,row_baseline,default,1,2756555.651761208,231.82627590845541,-1.0,4831,3,3,0,0.0,4827,51537.300634566236,153.69812492281199,3148,841,838,0
cluster,row_baseline,default,1,2756556.856745041,153.52139183378026,-1.0,5013,3,3,0,0.0,5011,54315.113935343106,153.69812492281199,3257,879,876,0
cluster,row_baseline,default,1,2756558.099877666,173.42026699133731,-1.0,5222,3,3,0,0.0,5220,57043.36564516598,153.69812492281199,3394,914,911,0
cluster,row_baseline,default,1,2756559.353636833,139.16629132327992,-1.0,5393,3,2,0,0.0,5393,59897.86727102409,280.19691724330187,3510,942,940,0
cluster,row_baseline,default,1,2756560.605066041,122.81968472360022,-1.0,5549,3,3,0,0.0,5547,62709.64909948725,301.0217919945717,3625,962,959,0
