experiment,config,param_value,rep,snapshot_id,logical_ts,success,skipped,retries,duration_ms,causal_consistent,causal_violation_count,conservation_holds,recovery_verified,recovery_conservation_holds,convergence_ms,drain_ms,finalize_ms,validation_ms,commit_ms,recovery_ms,balance_sum,in_transit_total,message_count,control_bytes,write_log_entries,write_log_bytes,dependency_tags_checked,delta_blocks
cluster,row_pause_and_snap,default,1,1,116478897876828160,True,False,0,758.354791905731,True,0,True,True,True,119.11487532779574,165.77512491494417,,0.05008373409509659,98.80420798435807,145.65870817750692,100000,0,39,4150,0,2,0,
cluster,row_pause_and_snap,default,1,2,116478898024939520,True,False,0,551.1875413358212,True,0,True,True,True,105.57845793664455,67.99733312800527,,0.05141599103808403,93.24995940551162,84.14020761847496,100000,0,39,4957,0,2,0,
cluster,row_pause_and_snap,default,1,3,116478898159419392,True,False,0,625.9443750604987,True,0,True,True,True,94.9685419909656,126.64920883253217,,0.05779089406132698,105.09079229086637,79.70891613513231,100000,0,39,5690,0,2,0,
cluster,row_pause_and_snap,default,1,4,116478898298748928,True,False,0,619.9515829794109,True,0,True,True,True,92.62612508609891,101.1952911503613,,0.036708079278469086,94.13604112342,82.19558419659734,100000,0,39,6423,0,2,0,
cluster,row_pause_and_snap,default,1,5,116478898437750784,True,False,0,507.20574986189604,True,0,True,True,True,79.0342497639358,102.43016621097922,,0.05012471228837967,62.10824986919761,74.97320929542184,100000,0,39,7181,0,2,0,
cluster,row_pause_and_snap,default,1,6,116478898569412608,True,False,0,552.1977916359901,True,0,True,True,True,103.81633276119828,66.469999961555,,0.05108397454023361,74.59658430889249,82.07683265209198,100000,0,39,7977,0,2,0,
cluster,row_pause_and_snap,default,1,7,116478898704023552,True,False,0,675.3346249461174,True,0,True,True,True,99.71345914527774,111.64833279326558,,0.05241716280579567,94.68958294019103,91.3215409964323,100000,0,39,8526,0,2,0,
cluster,row_pause_and_snap,default,1,8,116478898846695424,True,False,0,641.1281661130488,True,0,True,True,True,95.3194173052907,120.14508293941617,,0.04295818507671356,69.53233294188976,79.50016716495156,100000,0,39,9261,0,2,0,
cluster,row_pause_and_snap,default,1,9,116478898987204608,True,False,0,637.0672080665827,True,0,True,True,True,160.14770790934563,92.90279168635607,,0.06250012665987015,86.538374889642,82.03125,100000,0,39,9943,0,2,0,
cluster,row_pause_and_snap,default,1,10,116478899127320576,True,False,0,745.4552920535207,True,0,True,True,True,82.62529177591205,170.80141697078943,,0.040125101804733276,96.49512497708201,96.56491689383984,100000,0,39,10628,0,2,0,
cluster,row_pause_and_snap,default,1,11,116478899274579968,True,False,0,637.2942076995969,True,0,True,True,True,87.6379581168294,77.47495919466019,,0.0632917508482933,91.30429103970528,77.14704191312194,100000,0,39,11272,0,2,0,
cluster,row_pause_and_snap,default,1,12,116478899414695936,True,False,0,584.086833987385,True,0,True,True,True,153.90720777213573,64.49879100546241,,0.041082967072725296,69.24295797944069,81.20037475600839,100000,0,39,11944,0,2,0,
cluster,row_pause_and_snap,default,1,13,116478899551404032,True,False,0,704.2860831134021,True,0,True,True,True,92.32041612267494,87.09741616621614,,0.044208019971847534,82.35154207795858,136.7797921411693,100000,0,39,12682,0,2,0,
cluster,row_pause_and_snap,default,1,14,116478899695910912,True,False,0,618.1773748248816,True,0,True,True,True,82.37249962985516,81.48820884525776,,0.06295833736658096,99.54591700807214,73.71304230764508,100000,0,39,13378,0,2,0,
