experiment,config,param_value,rep,timestamp,writes_per_sec,coordinator_cpu_pct,total_writes,workload_running_nodes,pending_transfers,paused_retry_count,paused_wait_s,write_latency_count,write_latency_sum_ms,write_latency_max_ms,local_write_count,cross_transfer_count,cross_transfer_completed,pending_retry_count
cluster,row_speculative,default,1,2756627.504805166,256.6242379514039,-1.0,327,3,2,0,0.0,324,3089.508623686015,137.3848752118647,220,53,51,0
cluster,row_speculative,default,1,2756628.634127916,355.3568815360836,-1.0,726,3,3,25,0.125,725,5220.735201537536,137.3848752118647,567,80,77,0
cluster,row_speculative,default,1,2756629.842889125,210.8680942581176,-1.0,962,3,0,25,0.125,963,7563.429116620682,137.3848752118647,725,119,119,0
cluster,row_speculative,default,1,2756631.039384875,330.0423875146031,-1.0,1363,3,2,55,0.275,1362,9642.407403625839,137.3848752118647,1072,146,144,0
cluster,row_speculative,default,1,2756632.209201,320.9584064862962,-1.0,1747,3,0,81,0.40500000000000014,1746,11843.923785097104,137.3848752118647,1396,175,175,0
cluster,row_speculative,default,1,2756633.345732,252.49671927357855,-1.0,2043,3,2,81,0.40500000000000014,2042,14095.403283085034,137.3848752118647,1608,218,216,0
cluster,row_speculative,default,1,2756634.483147125,357.9155255062381,-1.0,2450,3,2,123,0.6150000000000002,2448,15824.57057535612,171.0000000002765,1972,239,237,0
cluster,row_speculative,default,1,2756635.622455666,188.15654919821083,-1.0,2665,3,2,123,0.6150000000000002,2662,18077.01052815355,171.0000000002765,2096,284,282,0
cluster,row_speculative,default,1,2756636.745342541,323.7183806483394,-1.0,3032,3,2,152,0.7600000000000003,3031,20012.104286183785,171.0000000002765,2413,310,308,0
cluster,row_speculative,default,1,2756637.904870666,267.8676611014145,-1.0,3333,3,0,183,0.9150000000000005,3332,22264.38169461653,171.0000000002765,2658,337,337,0
cluster,row_speculative,default,1,2756639.067148458,306.5882909127448,-1.0,3689,3,3,183,0.9150000000000005,3687,24471.28349245395,171.0000000002765,2943,374,371,0
cluster,row_speculative,default,1,2756640.22440975,370.76642912828,-1.0,4118,3,2,214,1.0700000000000007,4118,26615.57981994156,171.0000000002765,3322,398,396,0
cluster,row_speculative,default,1,2756641.411937,248.0420862396879,-1.0,4405,3,2,214,1.0700000000000007,4405,28872.87240763635,171.0000000002765,3526,440,438,0
cluster,row_speculative,default,1,2756642.545420208,347.6072908920015,-1.0,4817,3,2,243,1.2150000000000007,4818,30785.820980438984,171.0000000002765,3888,466,464,0
cluster,row_speculative,default,1,2756643.707912708,288.06841347474216,-1.0,5148,3,0,243,1.2150000000000007,5148,33021.85114872282,171.0000000002765,4144,502,502,0
cluster,row_speculative,default,1,2756644.857107958,312.13774570226735,-1.0,5508,3,3,290,1.450000000000001,5507,35157.85981696263,171.0000000002765,4444,532,529,0
cluster,row_speculative,default,1,2756646.057333416,334.19154861945754,-1.0,5892,3,0,315,1.575000000000001,5891,37135.6508835388,171.0000000002765,4773,559,559,0
cluster,row_speculative,default,1,2756647.185225375,262.42885268463556,-1.0,6206,3,2,315,1.575000000000001,6206,39447.141999497035,171.0000000002765,5007,601,599,0
cluster,row_speculative,default,1,2756648.338948416,361.4335891543852,-1.0,6616,3,3,341,1.7050000000000012,6614,41236.628543107145,171.0000000002765,5365,626,623,0
cluster,row_speculative,default,1,2756649.481677625,244.4521320632301,-1.0,6897,3,3,341,1.7050000000000012,6896,43573.92409264412,171.0000000002765,5560,669,666,0
cluster,row_speculative,default,1,2756650.627885625,306.22889262962303,-1.0,7247,3,2,372,1.8600000000000012,7246,45588.08950904495,292.70350001752377,5863,692,690,0
cluster,row_speculative,default,1,2756651.78404,270.7325750670753,-1.0,7556,3,0,404,2.0200000000000014,7556,47802.056972554055,292.70350001752377,6112,722,722,0
cluster,row_speculative,default,1,2756652.931822375,284.31675497311517,-1.0,7887,3,3,404,2.0200000000000014,7885,50110.1688666422,292.70350001752377,6369,759,756,0
cluster,row_speculative,default,1,2756654.105941958,338.9087501749387,-1.0,8275,3,3,453,2.2650000000000015,8274,52059.83799047408,292.70350001752377,6707,785,782,0
cluster,row_speculative,default,1,2756655.250619375,219.73530350413643,-1.0,8532,3,2,453,2.2650000000000015,8532,54660.269366651846,292.70350001752377,6882,826,824,0
cluster,row_speculative,default,1,2756656.389785458,313.6839144966458,-1.0,8892,3,2,481,2.405000000000001,8891,56613.03669553217,292.70350001752377,7187,853,851,0
