experiment,config,param_value,rep,timestamp,writes_per_sec,coordinator_cpu_pct,total_writes,workload_running_nodes,pending_transfers,paused_retry_count,paused_wait_s,write_latency_count,write_latency_sum_ms,write_latency_max_ms,local_write_count,cross_transfer_count,cross_transfer_completed,pending_retry_count
cluster,row_pause_and_snap,default,1,2756563.871597625,151.89917050801532,-1.0,245,3,3,0,0.0,244,4105.197713121925,155.99999999994907,161,43,40,0
cluster,row_pause_and_snap,default,1,2756565.016697333,294.33912898201095,-1.0,608,3,2,99,0.4950000000000002,605,6542.224926620747,301.2117091566324,482,62,60,0
cluster,row_pause_and_snap,default,1,2756566.189481666,266.40261267033355,-1.0,910,3,3,99,0.4950000000000002,910,8915.27079718162,301.2117091566324,705,104,101,0
cluster,row_pause_and_snap,default,1,2756567.357268208,243.00567318595827,-1.0,1199,3,3,190,0.9500000000000005,1195,11239.021042860713,301.2117091566324,942,128,125,0
cluster,row_pause_and_snap,default,1,2756568.524222875,281.0111029553784,-1.0,1523,3,0,208,1.0400000000000007,1523,13497.67833498845,301.2117091566324,1201,161,161,0
cluster,row_pause_and_snap,default,1,2756569.667341166,277.7879293380602,-1.0,1850,3,2,273,1.3650000000000009,1847,15732.528795472717,301.2117091566324,1473,188,186,0
cluster,row_pause_and_snap,default,1,2756570.808991208,227.44999195824641,-1.0,2108,3,0,362,1.8100000000000012,2107,18039.74304402209,301.2117091566324,1675,216,216,0
cluster,row_pause_and_snap,default,1,2756571.953655125,322.60395872756334,-1.0,2478,3,3,365,1.8250000000000013,2476,20352.267372324604,301.2117091566324,1972,253,250,0
cluster,row_pause_and_snap,default,1,2756573.08117625,271.91848213321117,-1.0,2789,3,2,437,2.1850000000000014,2787,22303.48525596719,301.2117091566324,2231,279,277,0
cluster,row_pause_and_snap,default,1,2756574.207888875,200.44785176140073,-1.0,3013,3,3,437,2.1850000000000014,3013,24633.325622311986,301.2117091566324,2364,326,323,0
cluster,row_pause_and_snap,default,1,2756575.35954475,315.3742267954193,-1.0,3369,3,1,523,2.614999999999999,3368,26907.468339412844,301.2117091566324,2675,347,346,0
cluster,row_pause_and_snap,default,1,2756576.505327291,188.2576053746053,-1.0,3587,3,3,523,2.614999999999999,3585,29104.198050326886,301.2117091566324,2834,377,374,0
cluster,row_pause_and_snap,default,1,2756577.640484,275.9942836142458,-1.0,3904,3,3,619,3.0949999999999904,3901,31384.589052482625,312.14437494054437,3112,396,393,0
cluster,row_pause_and_snap,default,1,2756578.779203416,206.03874016948552,-1.0,4138,3,3,619,3.0949999999999904,4135,33697.34976489008,312.14437494054437,3262,438,435,0
cluster,row_pause_and_snap,default,1,2756579.917151875,310.07384237315125,-1.0,4489,3,2,722,3.6099999999999812,4488,35879.67347464974,312.14437494054437,3578,456,454,0
cluster,row_pause_and_snap,default,1,2756581.059067125,278.6772662996234,-1.0,4806,3,0,732,3.6599999999999806,4805,37981.88780182136,312.14437494054437,3819,493,493,0
cluster,row_pause_and_snap,default,1,2756582.213192458,252.16396028097088,-1.0,5095,3,3,836,4.179999999999971,5093,40536.537880047035,327.99999999997453,4060,518,515,0
cluster,row_pause_and_snap,default,1,2756583.363581833,227.73182677475046,-1.0,5356,3,0,871,4.3549999999999685,5356,43007.869506142015,327.99999999997453,4262,547,547,0
cluster,row_pause_and_snap,default,1,2756584.504927166,268.60536758436734,-1.0,5666,3,3,942,4.709999999999962,5665,45436.03942917571,327.99999999997453,4532,568,565,0
cluster,row_pause_and_snap,default,1,2756585.663958791,199.88184618018613,-1.0,5893,3,0,1003,5.014999999999957,5893,47433.457442070445,327.99999999997453,4695,599,599,0
cluster,row_pause_and_snap,default,1,2756586.804150125,294.19179352539095,-1.0,6235,3,3,1040,5.199999999999954,6234,50142.21453741902,327.99999999997453,4975,631,628,0
cluster,row_pause_and_snap,default,1,2756587.944628958,236.8610385896542,-1.0,6506,3,0,1148,5.739999999999944,6504,52589.20095843041,327.99999999997453,5198,653,653,0
cluster,row_pause_and_snap,default,1,2756589.099170708,263.7162859185073,-1.0,6806,3,3,1148,5.739999999999944,6805,54751.44083793839,327.99999999997453,5419,694,691,0
cluster,row_pause_and_snap,default,1,2756590.254209375,256.53504414542016,-1.0,7104,3,2,1259,6.294999999999932,7101,56889.662741307344,327.99999999997453,5674,715,713,0
cluster,row_pause_and_snap,default,1,2756591.390869166,205.98591772891115,-1.0,7340,3,2,1259,6.294999999999932,7339,59252.59933163988,327.99999999997453,5829,756,754,0
cluster,row_pause_and_snap,default,1,2756592.530088541,286.2271091027757,-1.0,7667,3,3,1369,6.844999999999921,7665,61302.19496045629,327.99999999997453,6116,776,773,0
cluster,row_pause_and_snap,default,1,2756593.675295416,263.7792220941695,-1.0,7965,3,1,1369,6.844999999999921,7965,63477.98491493995,327.99999999997453,6336,815,814,0
