experiment,config,param_value,rep,timestamp,writes_per_sec,coordinator_cpu_pct,total_writes,workload_running_nodes,pending_transfers,paused_retry_count,paused_wait_s,write_latency_count,write_latency_sum_ms,write_latency_max_ms,local_write_count,cross_transfer_count,cross_transfer_completed,pending_retry_count
cluster,row_baseline,default,1,2756023.775232541,207.72417704615606,-1.0,226,3,2,0,0.0,227,2769.486539800255,102.51445882022381,129,50,48,0
cluster,row_baseline,default,1,2756024.926947791,125.06821234999126,-1.0,381,3,3,0,0.0,379,5330.139455777044,543.9881249330938,207,88,85,0
cluster,row_baseline,default,1,2756026.071876166,157.14840181279143,-1.0,561,3,3,0,0.0,560,7755.891036004414,543.9881249330938,298,133,130,0
cluster,row_baseline,default,1,2756027.205027041,165.85116514768455,-1.0,751,3,3,0,0.0,750,10194.082367886494,543.9881249330938,394,179,176,0
cluster,row_baseline,default,1,2756028.330666875,176.4867704949161,-1.0,952,3,3,0,0.0,950,12281.596708689904,543.9881249330938,517,218,215,0
cluster,row_baseline,default,1,2756029.466016208,193.737616774168,-1.0,1169,3,2,0,0.0,1168,14424.778289028836,543.9881249330938,654,258,256,0
cluster,row_baseline,default,1,2756030.591045583,191.09784206674956,-1.0,1386,3,2,0,0.0,1385,16447.488874488954,543.9881249330938,794,296,294,0
cluster,row_baseline,default,1,2756031.758498791,152.9684097353727,-1.0,1556,3,1,0,0.0,1557,18836.895914485012,543.9881249330938,888,335,334,0
cluster,row_baseline,default,1,2756032.965347333,142.09367469430805,-1.0,1724,3,1,0,0.0,1723,21374.014965893366,543.9881249330938,978,373,372,0
cluster,row_baseline,default,1,2756034.094979166,150.04435530475874,-1.0,1905,3,2,0,0.0,1904,23803.18366802976,543.9881249330938,1071,418,416,0
cluster,row_baseline,default,1,2756035.226611541,171.71967296122898,-1.0,2100,3,3,0,0.0,2098,26040.66753686311,543.9881249330938,1187,457,454,0
cluster,row_baseline,default,1,2756036.36048825,182.08009949967789,-1.0,2305,3,3,0,0.0,2304,28362.340166036574,543.9881249330938,1304,502,499,0
cluster,row_baseline,default,1,2756037.50680825,166.55606369282705,-1.0,2495,3,2,0,0.0,2493,30722.543341212713,543.9881249330938,1401,547,545,0
cluster,row_baseline,default,1,2756038.687569625,165.81514293431255,-1.0,2685,3,3,0,0.0,2683,33079.93371643215,543.9881249330938,1500,593,590,0
cluster,row_baseline,default,1,2756039.8384895,175.33658673062746,-1.0,2891,3,2,0,0.0,2890,35370.35947645882,543.9881249330938,1622,635,633,0
cluster,row_baseline,default,1,2756040.985369458,166.74325343983898,-1.0,3085,3,3,0,0.0,3082,37759.30626925538,543.9881249330938,1723,681,678,0
cluster,row_baseline,default,1,2756042.126730625,167.51991077322367,-1.0,3274,3,3,0,0.0,3274,40169.256019380555,543.9881249330938,1826,725,722,0
cluster,row_baseline,default,1,2756043.276202958,160.3693870241747,-1.0,3459,3,3,0,0.0,3457,42563.32050858509,543.9881249330938,1924,768,765,0
cluster,row_baseline,default,1,2756044.426058041,166.99721822889302,-1.0,3648,3,3,0,0.0,3649,44918.82896624975,543.9881249330938,2034,809,806,0
cluster,row_baseline,default,1,2756045.573509791,173.89848889569183,-1.0,3849,3,2,0,0.0,3849,47066.04713352499,543.9881249330938,2145,853,851,0
cluster,row_baseline,default,1,2756046.715268875,164.6573759232726,-1.0,4040,3,2,0,0.0,4038,49275.9285508555,543.9881249330938,2252,894,892,0
cluster,row_baseline,default,1,2756047.839517625,158.52424158754633,-1.0,4221,3,2,0,0.0,4219,51779.74605118971,543.9881249330938,2345,938,936,0
cluster,row_baseline,default,1,2756048.991276291,164.64272917758205,-1.0,4405,3,2,0,0.0,4404,54130.815338161934,543.9881249330938,2441,983,981,0
cluster,row_baseline,default,1,2756050.138795625,145.03045964365367,-1.0,4570,3,2,0,0.0,4571,56677.42421755656,543.9881249330938,2516,1029,1027,0
cluster,row_baseline,default,1,2756051.29577825,195.05263651565355,-1.0,4796,3,3,0,0.0,4795,58963.22212751284,543.9881249330938,2660,1069,1066,0
cluster,row_baseline,default,1,2756052.437426041,156.47665851415582,-1.0,4977,3,1,0,0.0,4976,61377.823049323066,543.9881249330938,2747,1115,1114,0
