experiment,config,param_value,rep,timestamp,writes_per_sec,coordinator_cpu_pct,total_writes,workload_running_nodes,pending_transfers,paused_retry_count,paused_wait_s,write_latency_count,write_latency_sum_ms,write_latency_max_ms,local_write_count,cross_transfer_count,cross_transfer_completed,pending_retry_count
cluster,row_two_phase,default,1,2756087.613459708,201.90240541616538,-1.0,265,3,2,0,0.0,264,2681.338631246035,92.9999999998472,160,53,51,0
cluster,row_two_phase,default,1,2756088.741084208,173.94306532274,-1.0,462,3,3,0,0.0,462,4953.647622242443,93.2476669549942,268,99,96,0
cluster,row_two_phase,default,1,2756089.874402291,210.18531104940155,-1.0,699,3,0,44,0.22000000000000003,699,6943.2684234188855,151.73349995166063,447,126,126,0
cluster,row_two_phase,default,1,2756091.012465458,175.49455856344858,-1.0,899,3,3,44,0.22000000000000003,898,9200.693933351886,151.73349995166063,559,171,168,0
cluster,row_two_phase,default,1,2756092.151642125,166.1225628819142,-1.0,1089,3,3,44,0.22000000000000003,1087,11466.730597193418,151.73349995166063,667,211,208,0
cluster,row_two_phase,default,1,2756093.290270666,211.6449589142479,-1.0,1330,3,2,74,0.3700000000000001,1328,13514.91072305953,151.73349995166063,848,241,239,0
cluster,row_two_phase,default,1,2756094.442493166,169.3045202450782,-1.0,1524,3,3,74,0.3700000000000001,1521,15909.046636584662,151.73349995166063,957,283,280,0
cluster,row_two_phase,default,1,2756095.601733041,154.62054285644663,-1.0,1701,3,2,74,0.3700000000000001,1699,18266.972840584458,151.73349995166063,1046,328,326,0
cluster,row_two_phase,default,1,2756096.734296375,223.40643925995093,-1.0,1960,3,2,103,0.5150000000000002,1958,20001.681126221683,151.73349995166063,1253,354,352,0
cluster,row_two_phase,default,1,2756097.871328208,168.50045684019918,-1.0,2151,3,3,103,0.5150000000000002,2149,22181.62330111818,151.73349995166063,1360,396,393,0
cluster,row_two_phase,default,1,2756099.017371333,171.54536054854512,-1.0,2345,3,3,103,0.5150000000000002,2344,24555.523467569856,151.73349995166063,1472,438,435,0
cluster,row_two_phase,default,1,2756100.158434958,203.49050997389367,-1.0,2578,3,2,133,0.6650000000000003,2577,26619.408688108706,151.73349995166063,1650,465,463,0
cluster,row_two_phase,default,1,2756101.310274375,167.30015540367287,-1.0,2769,3,2,133,0.6650000000000003,2768,29069.081677819668,151.73349995166063,1747,511,509,0
cluster,row_two_phase,default,1,2756102.456118791,149.17206790258263,-1.0,2941,3,3,133,0.6650000000000003,2940,31362.19571374204,151.73349995166063,1831,556,553,0
cluster,row_two_phase,default,1,2756103.584681125,219.3871524807944,-1.0,3191,3,0,166,0.8300000000000004,3191,33360.11357234702,151.73349995166063,2025,583,583,0
cluster,row_two_phase,default,1,2756104.740835,195.63091680695925,-1.0,3415,3,3,166,0.8300000000000004,3412,35224.061658493156,151.73349995166063,2176,620,617,0
cluster,row_two_phase,default,1,2756105.874728,152.24018522224293,-1.0,3588,3,3,166,0.8300000000000004,3588,37694.065570048224,151.73349995166063,2256,667,664,0
cluster,row_two_phase,default,1,2756107.014333916,207.43371830251414,-1.0,3823,3,0,178,0.8900000000000005,3823,39901.233691248766,151.73349995166063,2421,701,701,0
cluster,row_two_phase,default,1,2756108.150846666,205.13539813845347,-1.0,4059,3,3,195,0.9750000000000005,4057,42047.39214047004,151.73349995166063,2587,737,734,0
cluster,row_two_phase,default,1,2756109.281447666,152.362303627418,-1.0,4231,3,3,195,0.9750000000000005,4230,44476.34272216965,151.73349995166063,2663,785,782,0
cluster,row_two_phase,default,1,2756110.425436083,191.86672953139103,-1.0,4447,3,0,209,1.0450000000000006,4447,46569.78059810808,151.73349995166063,2809,819,819,0
cluster,row_two_phase,default,1,2756111.556492916,203.6609514214692,-1.0,4679,3,3,224,1.1200000000000008,4680,48740.56651384399,151.73349995166063,2974,854,851,0
cluster,row_two_phase,default,1,2756112.705499083,153.0357584242683,-1.0,4855,3,2,224,1.1200000000000008,4853,51054.08960301429,151.73349995166063,3065,895,893,0
cluster,row_two_phase,default,1,2756113.842804875,177.49035165003522,-1.0,5057,3,0,244,1.2200000000000009,5057,53148.52646234249,151.73349995166063,3195,931,931,0
cluster,row_two_phase,default,1,2756114.970390833,206.47204929482928,-1.0,5293,3,3,257,1.2850000000000008,5292,55207.25396013267,151.73349995166063,3365,965,962,0
cluster,row_two_phase,default,1,2756116.135372083,165.03558482368547,-1.0,5478,3,3,257,1.2850000000000008,5478,57617.95884079129,151.73349995166063,3464,1008,1005,0
