experiment,config,param_value,rep,snapshot_id,logical_ts,success,skipped,retries,duration_ms,causal_consistent,causal_violation_count,conservation_holds,recovery_verified,recovery_conservation_holds,convergence_ms,drain_ms,finalize_ms,validation_ms,commit_ms,recovery_ms,balance_sum,in_transit_total,message_count,control_bytes,write_log_entries,write_log_bytes,dependency_tags_checked,delta_blocks
cluster,row_pause_and_snap,default,1,1,116478820438835200,True,False,0,520.3537079505622,True,0,True,True,True,84.91654181852937,72.44587503373623,,0.06004190072417259,64.32420900091529,77.95595796778798,100000,0,39,4204,0,2,0,
cluster,row_pause_and_snap,default,1,2,116478820571283456,True,False,0,639.1948340460658,True,0,True,True,True,94.52074998989701,160.3295411914587,,0.06287498399615288,78.92225030809641,104.62004086002707,100000,0,39,4849,0,2,0,
cluster,row_pause_and_snap,default,1,3,116478820711530496,True,False,0,563.3162502199411,True,0,True,True,True,91.16720780730247,104.42341724410653,,0.06716698408126831,66.16333359852433,84.79970786720514,100000,0,39,5496,0,2,0,
cluster,row_pause_and_snap,default,1,4,116478820846862336,True,False,0,510.9804579988122,True,0,True,True,True,85.74291737750173,60.772542376071215,,0.040207989513874054,76.08366711065173,84.92183312773705,100000,0,39,6063,0,2,0,
cluster,row_pause_and_snap,default,1,5,116478820978655232,True,False,0,676.8877496942878,True,0,True,True,True,95.42425023391843,169.45954179391265,,0.04083290696144104,66.43058313056827,78.45499971881509,100000,0,39,6636,0,2,0,
cluster,row_pause_and_snap,default,1,6,116478821121523712,True,False,0,525.502750184387,True,0,True,True,True,84.9426668137312,68.86654207482934,,0.09695766493678093,68.8512921333313,88.56166712939739,100000,0,39,7178,0,2,0,
cluster,row_pause_and_snap,default,1,7,116478821254365184,True,False,0,705.7363330386579,True,0,True,True,True,106.64720926433802,117.29570897296071,,0.05737505853176117,94.98120797798038,88.74983293935657,100000,0,39,7797,0,2,0,
cluster,row_pause_and_snap,default,1,8,116478821398937600,True,False,0,778.338750358671,True,0,True,True,True,147.81970903277397,163.6274578049779,,0.05483301356434822,79.23733303323388,80.42379235848784,100000,0,39,8377,0,2,0,
cluster,row_pause_and_snap,default,1,9,116478821548359680,True,False,0,630.7640830054879,True,0,True,True,True,79.83237458392978,151.10154123976827,,0.05466677248477936,75.24654222652316,80.29450010508299,100000,0,39,8972,0,2,0,
cluster,row_pause_and_snap,default,1,10,116478821688016896,True,False,0,654.4033749960363,True,0,True,True,True,168.4767920523882,85.42612520977855,,0.022124964743852615,81.66550006717443,96.5797919780016,100000,0,39,9517,0,2,0,
cluster,row_pause_and_snap,default,1,11,116478821829312512,True,False,0,684.6589162014425,True,0,True,True,True,151.77841717377305,121.78679229691625,,0.0288328155875206,81.13479195162654,91.08116663992405,100000,0,39,10117,0,2,0,
cluster,row_pause_and_snap,default,1,12,116478821972574208,True,False,0,783.11508288607,True,0,True,True,True,175.31970841810107,116.63137469440699,,0.05625002086162567,63.30404104664922,123.70654102414846,100000,0,39,10753,0,2,0,
cluster,row_pause_and_snap,default,1,13,116478822122192896,True,False,0,665.6870828010142,True,0,True,True,True,144.58712469786406,63.32824984565377,,0.04224991425871849,75.50108293071389,143.2742909528315,100000,0,39,11339,0,2,0,
cluster,row_pause_and_snap,default,1,14,116478822264274944,True,False,0,705.0275416113436,True,0,True,True,True,88.99245783686638,156.84104105457664,,0.05120784044265747,80.3630412556231,84.98550020158291,100000,0,39,11967,0,2,0,
