experiment,config,param_value,rep,snapshot_id,logical_ts,success,skipped,retries,duration_ms,causal_consistent,causal_violation_count,conservation_holds,recovery_verified,recovery_conservation_holds,convergence_ms,drain_ms,finalize_ms,validation_ms,commit_ms,recovery_ms,balance_sum,in_transit_total,message_count,control_bytes,write_log_entries,write_log_bytes,dependency_tags_checked,delta_blocks
cluster,row_speculative,default,1,1,116478824551219200,True,False,0,455.56837506592274,True,0,True,True,True,97.48450014740229,130.6384583003819,71.68783340603113,70.10099990293384,69.95324976742268,85.31087497249246,100000,0,24,6907,32,4012,0,
cluster,row_speculative,default,1,2,116478824679473152,True,False,0,375.06124982610345,True,0,True,True,True,94.95879197493196,62.83887475728989,62.113082967698574,71.76500000059605,71.61462493240833,82.90595887228847,100000,0,24,7611,32,4017,0,
cluster,row_speculative,default,1,3,116478824802484224,True,False,0,535.8537081629038,True,0,True,True,True,89.82708398252726,146.63399988785386,89.06812500208616,120.90204190462828,120.76366599649191,89.14979174733162,100000,0,24,8044,30,3767,0,
cluster,row_speculative,default,1,4,116478824936046592,True,False,0,538.2556668482721,True,0,True,True,True,90.21812537685037,79.32970905676484,189.9883751757443,91.05912502855062,90.88883269578218,87.29891572147608,100000,0,24,9131,34,4268,0,
cluster,row_speculative,default,1,5,116478825069740032,True,False,0,600.3324999473989,True,0,True,True,True,192.4780416302383,96.6946673579514,141.5177918970585,84.11833317950368,83.92049977555871,84.90491705015302,100000,0,24,14244,75,9422,0,
cluster,row_speculative,default,1,6,116478825207431168,True,False,0,641.0733326338232,True,0,True,True,True,138.27866734936833,69.92445839568973,78.51970894262195,92.24012494087219,92.10429107770324,261.7130419239402,100000,0,24,11486,45,5638,0,
cluster,row_speculative,default,1,7,116478825347940352,True,False,0,471.1314169690013,True,0,True,True,True,147.38033432513475,63.3120839484036,66.49629212915897,75.79712523147464,75.63716685399413,117.33500007539988,100000,0,24,12664,50,6282,0,
cluster,row_speculative,default,1,8,116478825477242880,True,False,0,454.996292013675,True,0,True,True,True,101.33704077452421,98.64125028252602,71.71929208561778,78.44912493601441,78.34149990230799,104.60525006055832,100000,0,24,10869,29,3643,0,
cluster,row_speculative,default,1,9,116478825605496832,True,False,0,405.8493748307228,True,0,True,True,True,90.21445782855153,83.88045895844698,69.92795784026384,80.37383342161775,80.24695795029402,81.12787501886487,100000,0,24,11661,31,3893,0,
cluster,row_speculative,default,1,10,116478825730539520,True,False,0,490.42558297514915,True,0,True,True,True,93.29733299091458,81.63300016894937,80.94179211184382,68.7617501243949,68.63170815631747,165.54470919072628,100000,0,24,12174,30,3766,0,
cluster,row_speculative,default,1,11,116478825861087232,True,False,0,493.8787091523409,True,0,True,True,True,101.35445790365338,84.77887511253357,136.95079227909446,82.44445873424411,82.32858311384916,87.97483379021287,100000,0,24,13697,38,4769,0,
cluster,row_speculative,default,1,12,116478825991897088,True,False,0,576.08054112643,True,0,True,True,True,132.13112484663725,115.80999987199903,69.84320795163512,172.5484156049788,172.34579101204872,85.37412481382489,100000,0,24,15379,48,6025,0,
cluster,row_speculative,default,1,13,116478826128015360,True,False,0,449.5560829527676,True,0,True,True,True,100.27295909821987,69.52483300119638,79.3247502297163,91.29295870661736,91.18170803412795,108.88804122805595,100000,0,24,14320,33,4142,0,
cluster,row_speculative,default,1,14,116478826255876096,True,False,0,430.83862494677305,True,0,True,True,True,78.32049997523427,128.219333011657,76.02179190143943,68.18674970418215,68.08433402329683,79.72875004634261,100000,0,24,14578,29,3644,0,
cluster,row_speculative,default,1,15,116478826382491648,True,False,0,395.73841681703925,True,0,True,True,True,82.20133418217301,81.96870889514685,74.65337496250868,74.34933399781585,74.25741665065289,82.24516594782472,100000,0,24,14783,25,3141,0,
