experiment,config,param_value,rep,metric,value
exp1_frequency,row_speculative,2,1,snapshot_count,3
exp1_frequency,row_speculative,2,1,snapshot_committed,3
exp1_frequency,row_speculative,2,1,snapshot_success_rate,1.0
exp1_frequency,row_speculative,2,1,avg_retry_rate,0.6666666666666666
exp1_frequency,row_speculative,2,1,avg_latency_ms,9.23190296938022
exp1_frequency,row_speculative,2,1,p50_latency_ms,8.741291938349605
exp1_frequency,row_speculative,2,1,p99_latency_ms,10.300708003342152
exp1_frequency,row_speculative,2,1,max_latency_ms,10.300708003342152
exp1_frequency,row_speculative,2,1,avg_throughput_writes_sec,892.1666666666666
exp1_frequency,row_speculative,2,1,avg_coordinator_cpu_pct,21.46666666666667
exp1_frequency,row_speculative,2,1,avg_delta_blocks_at_discard,0.0
exp1_frequency,row_speculative,2,1,max_delta_blocks_at_discard,0.0
