experiment,config,param_value,rep,metric,value
exp1_frequency,fullcopy_pause,1,1,snapshot_count,5
exp1_frequency,fullcopy_pause,1,1,snapshot_committed,1
exp1_frequency,fullcopy_pause,1,1,snapshot_success_rate,0.2
exp1_frequency,fullcopy_pause,1,1,avg_retry_rate,0.0
exp1_frequency,fullcopy_pause,1,1,avg_latency_ms,2.2135834209620953
exp1_frequency,fullcopy_pause,1,1,p50_latency_ms,1.8653750885277987
exp1_frequency,fullcopy_pause,1,1,p99_latency_ms,4.4792089611291885
exp1_frequency,fullcopy_pause,1,1,max_latency_ms,4.4792089611291885
exp1_frequency,fullcopy_pause,1,1,avg_throughput_writes_sec,177.6
exp1_frequency,fullcopy_pause,1,1,avg_coordinator_cpu_pct,5.76
exp1_frequency,fullcopy_pause,1,1,avg_delta_blocks_at_discard,0.0
exp1_frequency,fullcopy_pause,1,1,max_delta_blocks_at_discard,0.0
