backend,total_blocks,image_size_kb,rep,metric,value
cow,4096,16384,3,delta_block_count,409
cow,4096,16384,3,discard_us,194.9579454958439
cow,4096,16384,3,commit_us,309428.41712385416
cow,4096,16384,4,snapshot_create_us,1175.0420089811087
cow,4096,16384,4,write_during_snap_total_us,24459.333857521415
cow,4096,16384,4,write_during_snap_per_block_us,59.80277226777852
cow,4096,16384,4,num_writes,409
cow,4096,16384,4,delta_block_count,409
cow,4096,16384,4,discard_us,199.45809617638588
cow,4096,16384,4,commit_us,302454.74982075393
cow,4096,16384,5,snapshot_create_us,1200.2501171082258
cow,4096,16384,5,write_during_snap_total_us,23384.167114272714
cow,4096,16384,5,write_during_snap_per_block_us,57.174002724383165
cow,4096,16384,5,num_writes,409
cow,4096,16384,5,delta_block_count,409
cow,4096,16384,5,discard_us,213.20884115993977
cow,4096,16384,5,commit_us,297854.7918610275
cow,4096,16384,6,snapshot_create_us,1206.7088391631842
cow,4096,16384,6,write_during_snap_total_us,22856.83318041265
cow,4096,16384,6,write_during_snap_per_block_us,55.88467770272042
cow,4096,16384,6,num_writes,409
cow,4096,16384,6,delta_block_count,409
cow,4096,16384,6,discard_us,199.0839373320341
cow,4096,16384,6,commit_us,301712.6659397036
cow,4096,16384,7,snapshot_create_us,1144.7500437498093
cow,4096,16384,7,write_during_snap_total_us,23485.70805042982
cow,4096,16384,7,write_during_snap_per_block_us,57.422269071955554
cow,4096,16384,7,num_writes,409
cow,4096,16384,7,delta_block_count,409
cow,4096,16384,7,discard_us,189.25010226666927
cow,4096,16384,7,commit_us,291281.83401189744
cow,4096,16384,8,snapshot_create_us,1142.2079987823963
cow,4096,16384,8,write_during_snap_total_us,22168.87497343123
cow,4096,16384,8,write_during_snap_per_block_us,54.20262829689787
cow,4096,16384,8,num_writes,409
cow,4096,16384,8,delta_block_count,409
cow,4096,16384,8,discard_us,195.50020806491375
cow,4096,16384,8,commit_us,300274.2910757661
cow,4096,16384,9,snapshot_create_us,1169.834053143859
cow,4096,16384,9,write_during_snap_total_us,21806.750213727355
cow,4096,16384,9,write_during_snap_per_block_us,53.31723768637495
cow,4096,16384,9,num_writes,409
cow,4096,16384,9,delta_block_count,409
cow,4096,16384,9,discard_us,195.58309577405453
cow,4096,16384,9,commit_us,293482.58301615715
cow,4096,16384,10,snapshot_create_us,1148.0420362204313
cow,4096,16384,10,write_during_snap_total_us,25452.791014686227
cow,4096,16384,10,write_during_snap_per_block_us,62.23176287209346
cow,4096,16384,10,num_writes,409
cow,4096,16384,10,delta_block_count,409
cow,4096,16384,10,discard_us,199.91700537502766
cow,4096,16384,10,commit_us,296859.6669379622
cow,16384,65536,1,snapshot_create_us,189.45802003145218
cow,16384,65536,1,write_during_snap_total_us,56821.50018401444
cow,16384,65536,1,write_during_snap_per_block_us,34.689560551901366
cow,16384,65536,1,num_writes,1638
cow,16384,65536,1,delta_block_count,1638
cow,16384,65536,1,discard_us,720.7919843494892
cow,16384,65536,1,commit_us,1059206.1248607934
cow,16384,65536,2,snapshot_create_us,180.99998123943806
cow,16384,65536,2,write_during_snap_total_us,56910.499930381775
cow,16384,65536,2,write_during_snap_per_block_us,34.743894951393024
cow,16384,65536,2,num_writes,1638
cow,16384,65536,2,delta_block_count,1638
cow,16384,65536,2,discard_us,731.2910165637732
cow,16384,65536,2,commit_us,1046597.4169783294
cow,16384,65536,3,snapshot_create_us,174.0839798003435
cow,16384,65536,3,write_during_snap_total_us,57318.5000102967
cow,16384,65536,3,write_during_snap_per_block_us,34.99297924926539
cow,16384,65536,3,num_writes,1638
cow,16384,65536,3,delta_block_count,1638
cow,16384,65536,3,discard_us,722.7500900626183
cow,16384,65536,3,commit_us,1055779.6251960099
cow,16384,65536,4,snapshot_create_us,171.29117622971535
cow,16384,65536,4,write_during_snap_total_us,57401.95792168379
cow,16384,65536,4,write_during_snap_per_block_us,35.043930355118306
cow,16384,65536,4,num_writes,1638
cow,16384,65536,4,delta_block_count,1638
cow,16384,65536,4,discard_us,708.2920055836439
cow,16384,65536,4,commit_us,1060925.8750919253
cow,16384,65536,5,snapshot_create_us,151.50010585784912
cow,16384,65536,5,write_during_snap_total_us,57057.79115669429
cow,16384,65536,5,write_during_snap_per_block_us,34.8338163349782
cow,16384,65536,5,num_writes,1638
cow,16384,65536,5,delta_block_count,1638
cow,16384,65536,5,discard_us,712.8750439733267
cow,16384,65536,5,commit_us,1104166.9170372188
cow,16384,65536,6,snapshot_create_us,155.12481331825256
cow,16384,65536,6,write_during_snap_total_us,57318.791979923844
cow,16384,65536,6,write_during_snap_per_block_us,34.993157496901006
cow,16384,65536,6,num_writes,1638
cow,16384,65536,6,delta_block_count,1638
cow,16384,65536,6,discard_us,707.2079461067915
cow,16384,65536,6,commit_us,1052395.3749798238
cow,16384,65536,7,snapshot_create_us,192.75001250207424
cow,16384,65536,7,write_during_snap_total_us,57051.29215493798
cow,16384,65536,7,write_during_snap_per_block_us,34.829848690438325
cow,16384,65536,7,num_writes,1638
cow,16384,65536,7,delta_block_count,1638
cow,16384,65536,7,discard_us,724.9170448631048
cow,16384,65536,7,commit_us,1067241.3329593837
cow,16384,65536,8,snapshot_create_us,170.8341296762228
cow,16384,65536,8,write_during_snap_total_us,56981.66601359844
cow,16384,65536,8,write_during_snap_per_block_us,34.78734188864374
cow,16384,65536,8,num_writes,1638
cow,16384,65536,8,delta_block_count,1638
cow,16384,65536,8,discard_us,730.2919402718544
cow,16384,65536,8,commit_us,1062392.9998837411
cow,16384,65536,9,snapshot_create_us,178.95898781716824
cow,16384,65536,9,write_during_snap_total_us,58749.33302402496
cow,16384,65536,9,write_during_snap_per_block_us,35.86650367767092
cow,16384,65536,9,num_writes,1638
cow,16384,65536,9,delta_block_count,1638
cow,16384,65536,9,discard_us,707.5830362737179
cow,16384,65536,9,commit_us,1090037.5831406564
cow,16384,65536,10,snapshot_create_us,162.24989667534828
cow,16384,65536,10,write_during_snap_total_us,57083.79205316305
cow,16384,65536,10,write_during_snap_per_block_us,34.84968989814594
cow,16384,65536,10,num_writes,1638
cow,16384,65536,10,delta_block_count,1638
cow,16384,65536,10,discard_us,715.2920588850975
cow,16384,65536,10,commit_us,1063738.2499407977
fullcopy,64,256,1,snapshot_create_us,213.750172406435
fullcopy,64,256,1,write_during_snap_total_us,28.37507054209709
fullcopy,64,256,1,write_during_snap_per_block_us,4.729178423682849
fullcopy,64,256,1,num_writes,6
fullcopy,64,256,1,delta_block_count,6
fullcopy,64,256,1,discard_us,75.54097101092339
fullcopy,64,256,1,commit_us,57.374825701117516
fullcopy,64,256,2,snapshot_create_us,140.70793986320496
fullcopy,64,256,2,write_during_snap_total_us,20.625069737434387
fullcopy,64,256,2,write_during_snap_per_block_us,3.437511622905731
fullcopy,64,256,2,num_writes,6
fullcopy,64,256,2,delta_block_count,6
fullcopy,64,256,2,discard_us,46.3749747723341
fullcopy,64,256,2,commit_us,46.083005145192146
fullcopy,64,256,3,snapshot_create_us,131.41706585884094
fullcopy,64,256,3,write_during_snap_total_us,19.91703175008297
fullcopy,64,256,3,write_during_snap_per_block_us,3.319505291680495
fullcopy,64,256,3,num_writes,6
fullcopy,64,256,3,delta_block_count,6
fullcopy,64,256,3,discard_us,31.250063329935074
fullcopy,64,256,3,commit_us,46.3749747723341
fullcopy,64,256,4,snapshot_create_us,156.24985098838806
fullcopy,64,256,4,write_during_snap_total_us,27.54107117652893
fullcopy,64,256,4,write_during_snap_per_block_us,4.590178529421489
fullcopy,64,256,4,num_writes,6
fullcopy,64,256,4,delta_block_count,6
fullcopy,64,256,4,discard_us,39.33277912437916
fullcopy,64,256,4,commit_us,50.08280277252197
fullcopy,64,256,5,snapshot_create_us,102.37493552267551
fullcopy,64,256,5,write_during_snap_total_us,18.707942217588425
fullcopy,64,256,5,write_during_snap_per_block_us,3.1179903695980706
fullcopy,64,256,5,num_writes,6
fullcopy,64,256,5,delta_block_count,6
fullcopy,64,256,5,discard_us,31.95810131728649
fullcopy,64,256,5,commit_us,47.29093052446842
fullcopy,64,256,6,snapshot_create_us,114.1249667853117
fullcopy,64,256,6,write_during_snap_total_us,20.165927708148956
fullcopy,64,256,6,write_during_snap_per_block_us,3.3609879513581595
fullcopy,64,256,6,num_writes,6
fullcopy,64,256,6,delta_block_count,6
fullcopy,64,256,6,discard_us,25.625107809901237
fullcopy,64,256,6,commit_us,38.95792178809643
fullcopy,64,256,7,snapshot_create_us,114.24999684095383
fullcopy,64,256,7,write_during_snap_total_us,26.332912966609
fullcopy,64,256,7,write_during_snap_per_block_us,4.388818827768167
fullcopy,64,256,7,num_writes,6
fullcopy,64,256,7,delta_block_count,6
fullcopy,64,256,7,discard_us,27.082860469818115
fullcopy,64,256,7,commit_us,38.207974284887314
fullcopy,64,256,8,snapshot_create_us,93.04191917181015
fullcopy,64,256,8,write_during_snap_total_us,18.70887354016304
fullcopy,64,256,8,write_during_snap_per_block_us,3.1181455900271735
fullcopy,64,256,8,num_writes,6
fullcopy,64,256,8,delta_block_count,6
fullcopy,64,256,8,discard_us,32.29198046028614
fullcopy,64,256,8,commit_us,37.41704858839512
fullcopy,64,256,9,snapshot_create_us,104.62501086294651
fullcopy,64,256,9,write_during_snap_total_us,18.957769498229027
fullcopy,64,256,9,write_during_snap_per_block_us,3.159628249704838
fullcopy,64,256,9,num_writes,6
fullcopy,64,256,9,delta_block_count,6
fullcopy,64,256,9,discard_us,34.667085856199265
fullcopy,64,256,9,commit_us,36.667101085186005
fullcopy,64,256,10,snapshot_create_us,105.54189793765545
fullcopy,64,256,10,write_during_snap_total_us,21.791085600852966
fullcopy,64,256,10,write_during_snap_per_block_us,3.631847600142161
fullcopy,64,256,10,num_writes,6
fullcopy,64,256,10,delta_block_count,6
fullcopy,64,256,10,discard_us,29.45796586573124
fullcopy,64,256,10,commit_us,47.83296026289463
fullcopy,256,1024,1,snapshot_create_us,206.5841108560562
fullcopy,256,1024,1,write_during_snap_total_us,77.62503810226917
fullcopy,256,1024,1,write_during_snap_per_block_us,3.105001524090767
fullcopy,256,1024,1,num_writes,25
fullcopy,256,1024,1,delta_block_count,25
fullcopy,256,1024,1,discard_us,41.00007936358452
fullcopy,256,1024,1,commit_us,55.50007335841656
fullcopy,256,1024,2,snapshot_create_us,164.08413648605347
fullcopy,256,1024,2,write_during_snap_total_us,74.16610606014729
fullcopy,256,1024,2,write_during_snap_per_block_us,2.9666442424058914
fullcopy,256,1024,2,num_writes,25
fullcopy,256,1024,2,delta_block_count,25
fullcopy,256,1024,2,discard_us,43.75004209578037
fullcopy,256,1024,2,commit_us,42.45806485414505
fullcopy,256,1024,3,snapshot_create_us,178.08307893574238
fullcopy,256,1024,3,write_during_snap_total_us,77.91700772941113
fullcopy,256,1024,3,write_during_snap_per_block_us,3.116680309176445
fullcopy,256,1024,3,num_writes,25
fullcopy,256,1024,3,delta_block_count,25
fullcopy,256,1024,3,discard_us,38.45803439617157
fullcopy,256,1024,3,commit_us,37.83288411796093
fullcopy,256,1024,4,snapshot_create_us,165.5840314924717
fullcopy,256,1024,4,write_during_snap_total_us,87.74991147220135
fullcopy,256,1024,4,write_during_snap_per_block_us,3.509996458888054
fullcopy,256,1024,4,num_writes,25
fullcopy,256,1024,4,delta_block_count,25
fullcopy,256,1024,4,discard_us,34.37488339841366
fullcopy,256,1024,4,commit_us,50.83298310637474
fullcopy,256,1024,5,snapshot_create_us,153.00000086426735
fullcopy,256,1024,5,write_during_snap_total_us,74.1670373827219
fullcopy,256,1024,5,write_during_snap_per_block_us,2.966681495308876
fullcopy,256,1024,5,num_writes,25
fullcopy,256,1024,5,delta_block_count,25
fullcopy,256,1024,5,discard_us,48.50002005696297
fullcopy,256,1024,5,commit_us,37.37513907253742
fullcopy,256,1024,6,snapshot_create_us,176.37480050325394
fullcopy,256,1024,6,write_during_snap_total_us,75.95797069370747
fullcopy,256,1024,6,write_during_snap_per_block_us,3.0383188277482986
fullcopy,256,1024,6,num_writes,25
fullcopy,256,1024,6,delta_block_count,25
fullcopy,256,1024,6,discard_us,47.625042498111725
fullcopy,256,1024,6,commit_us,50.625065341591835
fullcopy,256,1024,7,snapshot_create_us,164.50020484626293
fullcopy,256,1024,7,write_during_snap_total_us,78.75007577240467
fullcopy,256,1024,7,write_during_snap_per_block_us,3.150003030896187
fullcopy,256,1024,7,num_writes,25
fullcopy,256,1024,7,delta_block_count,25
fullcopy,256,1024,7,discard_us,47.999899834394455
fullcopy,256,1024,7,commit_us,47.250185161828995
fullcopy,256,1024,8,snapshot_create_us,162.08412125706673
fullcopy,256,1024,8,write_during_snap_total_us,73.66598583757877
fullcopy,256,1024,8,write_during_snap_per_block_us,2.946639433503151
fullcopy,256,1024,8,num_writes,25
fullcopy,256,1024,8,delta_block_count,25
fullcopy,256,1024,8,discard_us,49.12493750452995
fullcopy,256,1024,8,commit_us,38.87503407895565
fullcopy,256,1024,9,snapshot_create_us,183.91688354313374
fullcopy,256,1024,9,write_during_snap_total_us,73.70812818408012
fullcopy,256,1024,9,write_during_snap_per_block_us,2.948325127363205
fullcopy,256,1024,9,num_writes,25
fullcopy,256,1024,9,delta_block_count,25
fullcopy,256,1024,9,discard_us,53.20785567164421
fullcopy,256,1024,9,commit_us,41.29204899072647
fullcopy,256,1024,10,snapshot_create_us,148.62511307001114
fullcopy,256,1024,10,write_during_snap_total_us,77.7500681579113
fullcopy,256,1024,10,write_during_snap_per_block_us,3.110002726316452
fullcopy,256,1024,10,num_writes,25
fullcopy,256,1024,10,delta_block_count,25
fullcopy,256,1024,10,discard_us,41.207997128367424
fullcopy,256,1024,10,commit_us,38.125086575746536
fullcopy,1024,4096,1,snapshot_create_us,417.6250658929348
fullcopy,1024,4096,1,write_during_snap_total_us,313.7500025331974
fullcopy,1024,4096,1,write_during_snap_per_block_us,3.0759804169921314
fullcopy,1024,4096,1,num_writes,102
fullcopy,1024,4096,1,delta_block_count,102
fullcopy,1024,4096,1,discard_us,62.6659020781517
fullcopy,1024,4096,1,commit_us,43.37518475949764
fullcopy,1024,4096,2,snapshot_create_us,409.66691449284554
fullcopy,1024,4096,2,write_during_snap_total_us,320.45808620750904
fullcopy,1024,4096,2,write_during_snap_per_block_us,3.1417459432108727
fullcopy,1024,4096,2,num_writes,102
fullcopy,1024,4096,2,delta_block_count,102
fullcopy,1024,4096,2,discard_us,50.95801316201687
fullcopy,1024,4096,2,commit_us,46.584056690335274
fullcopy,1024,4096,3,snapshot_create_us,443.41711327433586
fullcopy,1024,4096,3,write_during_snap_total_us,307.6670691370964
fullcopy,1024,4096,3,write_during_snap_per_block_us,3.0163438150695727
fullcopy,1024,4096,3,num_writes,102
fullcopy,1024,4096,3,delta_block_count,102
fullcopy,1024,4096,3,discard_us,64.95811976492405
fullcopy,1024,4096,3,commit_us,49.625057727098465
fullcopy,1024,4096,4,snapshot_create_us,449.16593469679356
fullcopy,1024,4096,4,write_during_snap_total_us,312.33392655849457
fullcopy,1024,4096,4,write_during_snap_per_block_us,3.062097319200927
fullcopy,1024,4096,4,num_writes,102
fullcopy,1024,4096,4,delta_block_count,102
fullcopy,1024,4096,4,discard_us,61.208149418234825
fullcopy,1024,4096,4,commit_us,46.416884288191795
fullcopy,1024,4096,5,snapshot_create_us,443.0417902767658
fullcopy,1024,4096,5,write_during_snap_total_us,323.4997857362032
fullcopy,1024,4096,5,write_during_snap_per_block_us,3.1715665268255213
fullcopy,1024,4096,5,num_writes,102
fullcopy,1024,4096,5,delta_block_count,102
fullcopy,1024,4096,5,discard_us,61.166007071733475
fullcopy,1024,4096,5,commit_us,48.209214583039284
fullcopy,1024,4096,6,snapshot_create_us,456.6251300275326
fullcopy,1024,4096,6,write_during_snap_total_us,320.45808620750904
fullcopy,1024,4096,6,write_during_snap_per_block_us,3.1417459432108727
fullcopy,1024,4096,6,num_writes,102
fullcopy,1024,4096,6,delta_block_count,102
fullcopy,1024,4096,6,discard_us,59.45912562310696
fullcopy,1024,4096,6,commit_us,47.083012759685516
fullcopy,1024,4096,7,snapshot_create_us,432.87500739097595
fullcopy,1024,4096,7,write_during_snap_total_us,319.8748454451561
fullcopy,1024,4096,7,write_during_snap_per_block_us,3.136027896521138
fullcopy,1024,4096,7,num_writes,102
fullcopy,1024,4096,7,delta_block_count,102
fullcopy,1024,4096,7,discard_us,58.12500603497028
fullcopy,1024,4096,7,commit_us,52.20901221036911
fullcopy,1024,4096,8,snapshot_create_us,496.2089005857706
fullcopy,1024,4096,8,write_during_snap_total_us,323.3749885112047
fullcopy,1024,4096,8,write_during_snap_per_block_us,3.1703430246196542
fullcopy,1024,4096,8,num_writes,102
fullcopy,1024,4096,8,delta_block_count,102
fullcopy,1024,4096,8,discard_us,66.50015711784363
fullcopy,1024,4096,8,commit_us,48.37499000132084
fullcopy,1024,4096,9,snapshot_create_us,442.54097156226635
fullcopy,1024,4096,9,write_during_snap_total_us,317.7500329911709
fullcopy,1024,4096,9,write_during_snap_per_block_us,3.115196401874224
fullcopy,1024,4096,9,num_writes,102
fullcopy,1024,4096,9,delta_block_count,102
fullcopy,1024,4096,9,discard_us,62.417006120085716
fullcopy,1024,4096,9,commit_us,44.54189911484718
fullcopy,1024,4096,10,snapshot_create_us,427.04096995294094
fullcopy,1024,4096,10,write_during_snap_total_us,318.16703267395496
fullcopy,1024,4096,10,write_during_snap_per_block_us,3.119284634058382
fullcopy,1024,4096,10,num_writes,102
fullcopy,1024,4096,10,delta_block_count,102
fullcopy,1024,4096,10,discard_us,59.20790135860443
fullcopy,1024,4096,10,commit_us,44.582877308130264
fullcopy,4096,16384,1,snapshot_create_us,1943.9579918980598
fullcopy,4096,16384,1,write_during_snap_total_us,1350.6670948117971
fullcopy,4096,16384,1,write_during_snap_per_block_us,3.302364534992169
fullcopy,4096,16384,1,num_writes,409
fullcopy,4096,16384,1,delta_block_count,409
fullcopy,4096,16384,1,discard_us,124.16602112352848
fullcopy,4096,16384,1,commit_us,80.16708306968212
fullcopy,4096,16384,2,snapshot_create_us,1893.5420084744692
fullcopy,4096,16384,2,write_during_snap_total_us,1279.9161486327648
fullcopy,4096,16384,2,write_during_snap_per_block_us,3.129379336510427
fullcopy,4096,16384,2,num_writes,409
fullcopy,4096,16384,2,delta_block_count,409
fullcopy,4096,16384,2,discard_us,132.62499123811722
fullcopy,4096,16384,2,commit_us,77.29185745120049
fullcopy,4096,16384,3,snapshot_create_us,2004.4578704982996
fullcopy,4096,16384,3,write_during_snap_total_us,1321.7499945312738
fullcopy,4096,16384,3,write_during_snap_per_block_us,3.231662578316073
fullcopy,4096,16384,3,num_writes,409
fullcopy,4096,16384,3,delta_block_count,409
fullcopy,4096,16384,3,discard_us,124.87499043345451
fullcopy,4096,16384,3,commit_us,61.45820952951908
fullcopy,4096,16384,4,snapshot_create_us,2063.708147034049
fullcopy,4096,16384,4,write_during_snap_total_us,1376.4998875558376
fullcopy,4096,16384,4,write_during_snap_per_block_us,3.3655253974470356
fullcopy,4096,16384,4,num_writes,409
fullcopy,4096,16384,4,delta_block_count,409
fullcopy,4096,16384,4,discard_us,156.1250537633896
fullcopy,4096,16384,4,commit_us,66.6249543428421
fullcopy,4096,16384,5,snapshot_create_us,1921.165967360139
fullcopy,4096,16384,5,write_during_snap_total_us,1350.0829227268696
fullcopy,4096,16384,5,write_during_snap_per_block_us,3.300936241385989
fullcopy,4096,16384,5,num_writes,409
fullcopy,4096,16384,5,delta_block_count,409
fullcopy,4096,16384,5,discard_us,132.6659694314003
fullcopy,4096,16384,5,commit_us,71.66690193116665
fullcopy,4096,16384,6,snapshot_create_us,1894.66611482203
fullcopy,4096,16384,6,write_during_snap_total_us,1370.667014271021
fullcopy,4096,16384,6,write_during_snap_per_block_us,3.351264093572178
fullcopy,4096,16384,6,num_writes,409
fullcopy,4096,16384,6,delta_block_count,409
fullcopy,4096,16384,6,discard_us,135.45784167945385
fullcopy,4096,16384,6,commit_us,70.62498480081558
fullcopy,4096,16384,7,snapshot_create_us,1900.7499795407057
fullcopy,4096,16384,7,write_during_snap_total_us,1289.7909618914127
fullcopy,4096,16384,7,write_during_snap_per_block_us,3.1535231342088332
fullcopy,4096,16384,7,num_writes,409
fullcopy,4096,16384,7,delta_block_count,409
fullcopy,4096,16384,7,discard_us,119.83304284512997
fullcopy,4096,16384,7,commit_us,69.70786489546299
fullcopy,4096,16384,8,snapshot_create_us,1910.374965518713
fullcopy,4096,16384,8,write_during_snap_total_us,1289.7078413516283
fullcopy,4096,16384,8,write_during_snap_per_block_us,3.1533199055052035
fullcopy,4096,16384,8,num_writes,409
fullcopy,4096,16384,8,delta_block_count,409
fullcopy,4096,16384,8,discard_us,126.08314864337444
fullcopy,4096,16384,8,commit_us,63.125044107437134
fullcopy,4096,16384,9,snapshot_create_us,2057.4999507516623
fullcopy,4096,16384,9,write_during_snap_total_us,1367.4590736627579
fullcopy,4096,16384,9,write_during_snap_per_block_us,3.343420718001853
fullcopy,4096,16384,9,num_writes,409
fullcopy,4096,16384,9,delta_block_count,409
fullcopy,4096,16384,9,discard_us,150.08309856057167
fullcopy,4096,16384,9,commit_us,72.33303040266037
fullcopy,4096,16384,10,snapshot_create_us,2009.7079686820507
fullcopy,4096,16384,10,write_during_snap_total_us,1309.9589850753546
fullcopy,4096,16384,10,write_during_snap_per_block_us,3.2028337043407205
fullcopy,4096,16384,10,num_writes,409
fullcopy,4096,16384,10,delta_block_count,409
fullcopy,4096,16384,10,discard_us,129.87502850592136
fullcopy,4096,16384,10,commit_us,64.83402103185654
fullcopy,16384,65536,1,snapshot_create_us,8465.625112876296
fullcopy,16384,65536,1,write_during_snap_total_us,5544.417072087526
fullcopy,16384,65536,1,write_during_snap_per_block_us,3.384870007379442
fullcopy,16384,65536,1,num_writes,1638
fullcopy,16384,65536,1,delta_block_count,1638
fullcopy,16384,65536,1,discard_us,624.7090641409159
fullcopy,16384,65536,1,commit_us,74.08391684293747
fullcopy,16384,65536,2,snapshot_create_us,8283.916162326932
fullcopy,16384,65536,2,write_during_snap_total_us,5276.290932670236
fullcopy,16384,65536,2,write_during_snap_per_block_us,3.2211788355740145
fullcopy,16384,65536,2,num_writes,1638
fullcopy,16384,65536,2,delta_block_count,1638
fullcopy,16384,65536,2,discard_us,648.6668717116117
fullcopy,16384,65536,2,commit_us,81.24997839331627
fullcopy,16384,65536,3,snapshot_create_us,8277.083979919553
fullcopy,16384,65536,3,write_during_snap_total_us,5200.45799203217
fullcopy,16384,65536,3,write_during_snap_per_block_us,3.174882779018419
fullcopy,16384,65536,3,num_writes,1638
fullcopy,16384,65536,3,delta_block_count,1638
fullcopy,16384,65536,3,discard_us,629.3749902397394
fullcopy,16384,65536,3,commit_us,80.45812137424946
fullcopy,16384,65536,4,snapshot_create_us,8201.417047530413
fullcopy,16384,65536,4,write_during_snap_total_us,5082.3751371353865
fullcopy,16384,65536,4,write_during_snap_per_block_us,3.1027931240142776
fullcopy,16384,65536,4,num_writes,1638
fullcopy,16384,65536,4,delta_block_count,1638
fullcopy,16384,65536,4,discard_us,601.9589491188526
fullcopy,16384,65536,4,commit_us,84.70797911286354
fullcopy,16384,65536,5,snapshot_create_us,8009.916869923472
fullcopy,16384,65536,5,write_during_snap_total_us,5134.042119607329
fullcopy,16384,65536,5,write_during_snap_per_block_us,3.1343358483561228
fullcopy,16384,65536,5,num_writes,1638
fullcopy,16384,65536,5,delta_block_count,1638
fullcopy,16384,65536,5,discard_us,616.4999213069677
fullcopy,16384,65536,5,commit_us,74.79102350771427
fullcopy,16384,65536,6,snapshot_create_us,8279.875153675675
fullcopy,16384,65536,6,write_during_snap_total_us,5257.250042632222
fullcopy,16384,65536,6,write_during_snap_per_block_us,3.209554360581332
fullcopy,16384,65536,6,num_writes,1638
fullcopy,16384,65536,6,delta_block_count,1638
fullcopy,16384,65536,6,discard_us,701.7920725047588
fullcopy,16384,65536,6,commit_us,77.54191756248474
fullcopy,16384,65536,7,snapshot_create_us,8135.54204069078
fullcopy,16384,65536,7,write_during_snap_total_us,5164.0840247273445
fullcopy,16384,65536,7,write_during_snap_per_block_us,3.1526764497724935
fullcopy,16384,65536,7,num_writes,1638
fullcopy,16384,65536,7,delta_block_count,1638
fullcopy,16384,65536,7,discard_us,619.0829444676638
fullcopy,16384,65536,7,commit_us,88.20788934826851
fullcopy,16384,65536,8,snapshot_create_us,7971.04206867516
fullcopy,16384,65536,8,write_during_snap_total_us,5046.250065788627
fullcopy,16384,65536,8,write_during_snap_per_block_us,3.0807387459027025
fullcopy,16384,65536,8,num_writes,1638
fullcopy,16384,65536,8,delta_block_count,1638
fullcopy,16384,65536,8,discard_us,605.9999577701092
fullcopy,16384,65536,8,commit_us,84.16618220508099
fullcopy,16384,65536,9,snapshot_create_us,8439.624914899468
fullcopy,16384,65536,9,write_during_snap_total_us,5050.832871347666
fullcopy,16384,65536,9,write_during_snap_per_block_us,3.0835365514943014
fullcopy,16384,65536,9,num_writes,1638
fullcopy,16384,65536,9,delta_block_count,1638
fullcopy,16384,65536,9,discard_us,648.7080827355385
fullcopy,16384,65536,9,commit_us,78.62504571676254
fullcopy,16384,65536,10,snapshot_create_us,8338.209008798003
fullcopy,16384,65536,10,write_during_snap_total_us,5145.124858245254
fullcopy,16384,65536,10,write_during_snap_per_block_us,3.1411018670605944
fullcopy,16384,65536,10,num_writes,1638
fullcopy,16384,65536,10,delta_block_count,1638
fullcopy,16384,65536,10,discard_us,630.8748852461576
fullcopy,16384,65536,10,commit_us,142.54101552069187
