experiment,config,param_value,rep,snapshot_id,logical_ts,success,skipped,retries,duration_ms,causal_consistent,causal_violation_count,conservation_holds,recovery_verified,recovery_conservation_holds,convergence_ms,drain_ms,finalize_ms,validation_ms,commit_ms,recovery_ms,balance_sum,in_transit_total,message_count,control_bytes,write_log_entries,write_log_bytes,dependency_tags_checked,delta_blocks
cluster,row_pause_and_snap,default,1,1,116478875933671424,True,False,0,617.880207952112,True,0,True,True,True,97.21287479624152,148.36795767769217,,0.055625103414058685,73.68091680109501,80.765041988343,100000,0,39,4191,0,2,0,
cluster,row_pause_and_snap,default,1,2,116478876072476672,True,False,0,596.7482500709593,True,0,True,True,True,86.07170870527625,146.8387502245605,,0.06258441135287285,68.31308314576745,95.17454076558352,100000,0,39,4757,0,2,0,
cluster,row_pause_and_snap,default,1,3,116478876210036736,True,False,0,664.0356248244643,True,0,True,True,True,84.36758304014802,144.47629172354937,,0.048582907766103745,109.33883441612124,87.90954202413559,100000,0,39,5276,0,2,0,
cluster,row_pause_and_snap,default,1,4,116478876352053248,True,False,0,669.1483333706856,True,0,True,True,True,128.55533277615905,126.47645827382803,,0.052208080887794495,75.1046659424901,137.62854179367423,100000,0,39,5805,0,2,0,
cluster,row_pause_and_snap,default,1,5,116478876494266368,True,False,0,546.8853749334812,True,0,True,True,True,92.3234592191875,71.35841716080904,,0.0527501106262207,83.55991588905454,91.55158279463649,100000,0,39,6402,0,2,0,
cluster,row_pause_and_snap,default,1,6,116478876628549632,True,False,0,553.6540420725942,True,0,True,True,True,101.92199982702732,63.92991682514548,,0.046208035200834274,85.37241676822305,85.37887502461672,100000,0,39,6897,0,2,0,
cluster,row_pause_and_snap,default,1,7,116478876763226112,True,False,0,559.1581659391522,True,0,True,True,True,88.77920871600509,76.21837500482798,,0.0577499158680439,87.16074982658029,101.65804205462337,100000,0,39,7422,0,2,0,
cluster,row_pause_and_snap,default,1,8,116478876898295808,True,False,0,542.9797908291221,True,0,True,True,True,97.2345001064241,86.99683379381895,,0.037958379834890366,74.74645832553506,84.7343341447413,100000,0,39,7912,0,2,0,
cluster,row_pause_and_snap,default,1,9,116478877032448000,True,False,0,637.186124920845,True,0,True,True,True,92.40108402445912,80.30120795592666,,0.021917279809713364,92.16104215011,85.50429111346602,100000,0,39,8449,0,2,0,
cluster,row_pause_and_snap,default,1,10,116478877172563968,True,False,0,627.1176249720156,True,0,True,True,True,163.3190419524908,69.70366695895791,,0.038541387766599655,81.38908399268985,94.45233317092061,100000,0,39,8994,0,2,0,
cluster,row_pause_and_snap,default,1,11,116478877312024576,True,False,0,657.5053329579532,True,0,True,True,True,93.97487482056022,116.1381658166647,,0.04816707223653793,80.13812499120831,79.42199986428022,100000,0,39,9437,0,2,0,
cluster,row_pause_and_snap,default,1,12,116478877453516800,True,False,0,720.0416657142341,True,0,True,True,True,125.36625005304813,79.38320795074105,,0.05970802158117294,77.80487462878227,89.55404115840793,100000,0,39,9881,0,2,0,
cluster,row_pause_and_snap,default,1,13,116478877599072256,True,False,0,630.1921671256423,True,0,True,True,True,94.12516700103879,73.97808413952589,,0.0399579294025898,78.38570838794112,96.02379100397229,100000,0,39,10425,0,2,0,
cluster,row_pause_and_snap,default,1,14,116478877738729472,True,False,0,604.9826252274215,True,0,True,True,True,99.27308280020952,72.39758316427469,,0.0566667877137661,132.23408302292228,90.45120794326067,100000,0,39,10991,0,2,0,
