experiment,config,param_value,rep,snapshot_id,logical_ts,success,skipped,retries,duration_ms,causal_consistent,causal_violation_count,conservation_holds,recovery_verified,recovery_conservation_holds,convergence_ms,drain_ms,finalize_ms,validation_ms,commit_ms,recovery_ms,balance_sum,in_transit_total,message_count,control_bytes,write_log_entries,write_log_bytes,dependency_tags_checked,delta_blocks
cluster,row_two_phase,default,1,1,116478878016012288,True,False,0,393.22737511247396,True,0,True,True,True,91.90491586923599,63.28591704368591,64.19508391991258,88.3301249705255,88.21633411571383,85.19612485542893,100000,0,24,5079,17,2135,0,
cluster,row_two_phase,default,1,2,116478878140268544,True,False,0,455.8260003104806,True,0,True,True,True,91.7815831489861,125.33404165878892,82.47554209083319,71.01254165172577,70.92091673985124,84.9169590510428,100000,0,24,5914,19,2387,0,
cluster,row_two_phase,default,1,3,116478878268522496,True,False,0,446.62137469276786,True,0,True,True,True,112.02850006520748,70.71187486872077,82.26008387282491,74.10920783877373,74.02295805513859,107.22674988210201,100000,0,24,6794,22,2761,0,
cluster,row_two_phase,default,1,4,116478878396186624,True,False,0,507.71120795980096,True,0,True,True,True,157.67891705036163,94.14745774120092,71.74045918509364,92.82004088163376,92.7050830796361,91.02529101073742,100000,0,24,7877,27,3389,0,
cluster,row_two_phase,default,1,5,116478878527913984,True,False,0,493.04249975830317,True,0,True,True,True,124.62708400562406,66.48395769298077,65.27566583827138,144.11037461832166,144.01699975132942,92.18454174697399,100000,0,24,7958,23,2886,0,
cluster,row_two_phase,default,1,6,116478878658723840,True,False,0,371.19245808571577,True,0,True,True,True,95.90666694566607,61.08275009319186,65.11866673827171,73.92279198393226,73.80091724917293,74.9425832182169,100000,0,24,8200,20,2517,0,
cluster,row_two_phase,default,1,7,116478878781472768,True,False,0,388.41587491333485,True,0,True,True,True,98.57216710224748,64.7833333350718,77.66879117116332,66.82837475091219,66.72758283093572,80.26008307933807,100000,0,24,8729,20,2509,0,
cluster,row_two_phase,default,1,8,116478878905335808,True,False,0,452.20883283764124,True,0,True,True,True,100.17320793122053,121.90654082223773,70.5941659398377,90.59787541627884,90.49679199233651,68.64033313468099,100000,0,24,9324,21,2638,0,
cluster,row_two_phase,default,1,9,116478879033393152,True,False,0,589.6794167347252,True,0,True,True,True,194.1645829938352,80.5851249024272,98.50937500596046,111.33287521079183,111.21920915320516,104.8342501744628,100000,0,24,11006,31,3897,0,
cluster,row_two_phase,default,1,10,116478879170428928,True,False,0,552.3971249349415,True,0,True,True,True,125.63641695305705,113.2262502796948,151.52658289298415,72.62474996969104,72.51133397221565,89.15920788422227,100000,0,24,11124,28,3516,0,
cluster,row_two_phase,default,1,11,116478879305105408,True,False,0,532.5243747793138,True,0,True,True,True,89.00225022807717,152.74208411574364,72.63637520372868,71.52104191482067,71.47799991071224,146.42541576176882,100000,0,24,10148,15,1883,0,
cluster,row_two_phase,default,1,12,116478879438340096,True,False,0,465.6371674500406,True,0,True,True,True,91.6603752411902,93.87774998322129,80.83941601216793,102.86858305335045,102.73479111492634,96.0727920755744,100000,0,24,11184,20,2510,0,
cluster,row_two_phase,default,1,13,116478879567249408,True,False,0,402.106000110507,True,0,True,True,True,85.94058407470584,76.60495862364769,80.29970899224281,80.28745790943503,80.18866693601012,78.76954227685928,100000,0,24,11189,16,2007,0,
cluster,row_two_phase,default,1,14,116478879692029952,True,False,0,408.828167244792,True,0,True,True,True,106.56550014391541,75.97187487408519,69.79504227638245,73.6574581824243,73.54845898225904,82.63166574761271,100000,0,24,11924,18,2260,0,
cluster,row_two_phase,default,1,15,116478879817400320,True,False,0,529.1761248372495,True,0,True,True,True,161.0381668433547,139.52591735869646,69.90016624331474,77.64620892703533,77.53554126247764,80.7846668176353,100000,0,24,13684,29,3636,0,
