experiment,config,param_value,rep,timestamp,writes_per_sec,coordinator_cpu_pct,total_writes,workload_running_nodes,pending_transfers,paused_retry_count,paused_wait_s,write_latency_count,write_latency_sum_ms,write_latency_max_ms,local_write_count,cross_transfer_count,cross_transfer_completed,pending_retry_count
cluster,row_pause_and_snap,default,1,2756228.836003541,187.86606705207225,-1.0,236,3,3,0,0.0,237,2020.4769527426834,84.17070936411619,162,38,35,0
cluster,row_pause_and_snap,default,1,2756229.979721708,140.74118829734678,-1.0,396,3,2,82,0.41000000000000014,396,3836.5250758156435,250.0,282,58,56,0
cluster,row_pause_and_snap,default,1,2756231.111157208,160.86498147228332,-1.0,583,3,2,82,0.41000000000000014,580,5527.056328241088,250.0,412,85,83,0
cluster,row_pause_and_snap,default,1,2756232.27495275,187.31434235606227,-1.0,794,3,1,157,0.7850000000000004,792,7261.762746330987,250.0,603,95,94,0
cluster,row_pause_and_snap,default,1,2756233.411311833,149.54386969566573,-1.0,967,3,2,157,0.7850000000000004,966,9073.434247226032,250.0,715,127,125,0
cluster,row_pause_and_snap,default,1,2756234.568076208,155.60470911178302,-1.0,1144,3,2,234,1.1700000000000008,1143,10653.158580679701,264.99999999987267,869,138,136,0
cluster,row_pause_and_snap,default,1,2756235.702578166,143.66403216309484,-1.0,1309,3,0,241,1.2050000000000007,1309,12560.664907791306,264.99999999987267,977,166,166,0
cluster,row_pause_and_snap,default,1,2756236.856908666,129.49510999511185,-1.0,1457,3,2,320,1.600000000000001,1456,14618.325781614658,266.0000000000764,1082,188,186,0
cluster,row_pause_and_snap,default,1,2756237.986340958,137.621617152247,-1.0,1615,3,0,383,1.9150000000000014,1615,15938.11677521171,266.0000000000764,1195,210,210,0
cluster,row_pause_and_snap,default,1,2756239.135131666,166.64917193704173,-1.0,1805,3,3,400,2.0000000000000018,1803,17879.957784374255,266.0000000000764,1340,233,230,0
cluster,row_pause_and_snap,default,1,2756240.284214125,136.61023880036095,-1.0,1960,3,0,483,2.415000000000002,1960,19852.186536946192,280.99999999994907,1464,248,248,0
cluster,row_pause_and_snap,default,1,2756241.434452458,174.9038881327369,-1.0,2161,3,1,483,2.415000000000002,2161,21325.802922868206,280.99999999994907,1612,275,274,0
cluster,row_pause_and_snap,default,1,2756242.575942208,140.92152740093178,-1.0,2324,3,0,561,2.8049999999999953,2323,23192.09268165423,280.99999999994907,1735,294,294,0
cluster,row_pause_and_snap,default,1,2756243.719648166,161.09730020949968,-1.0,2509,3,1,561,2.8049999999999953,2507,24820.381015677413,280.99999999994907,1866,321,320,0
cluster,row_pause_and_snap,default,1,2756244.858213041,140.00230940375837,-1.0,2667,3,1,642,3.2099999999999884,2667,26871.239595923726,280.99999999994907,1984,342,341,0
cluster,row_pause_and_snap,default,1,2756246.000112916,176.57153411570152,-1.0,2868,3,0,642,3.2099999999999884,2868,28327.010562349187,280.99999999994907,2130,369,369,0
cluster,row_pause_and_snap,default,1,2756247.136076958,143.5908466838139,-1.0,3033,3,1,740,3.6999999999999797,3032,30097.358737900777,300.1060839742422,2263,385,384,0
cluster,row_pause_and_snap,default,1,2756248.282543916,149.3078374218992,-1.0,3202,3,0,779,3.8949999999999765,3202,31513.79478557783,300.1060839742422,2378,412,412,0
cluster,row_pause_and_snap,default,1,2756249.423046625,130.16737826853344,-1.0,3354,3,2,848,4.23999999999997,3351,33609.93695602201,320.9829581901431,2495,429,427,0
cluster,row_pause_and_snap,default,1,2756250.584128541,118.45868581350666,-1.0,3486,3,0,939,4.694999999999963,3486,35402.08145752194,320.9829581901431,2590,448,448,0
cluster,row_pause_and_snap,default,1,2756251.735476791,154.13488907500772,-1.0,3666,3,2,957,4.784999999999961,3665,37262.39695573986,320.9829581901431,2735,466,464,0
cluster,row_pause_and_snap,default,1,2756252.866896541,107.6728832158061,-1.0,3789,3,0,1079,5.394999999999952,3789,39628.34486709198,407.0000000001528,2821,484,484,0
cluster,row_pause_and_snap,default,1,2756254.021048,172.3129090482226,-1.0,3986,3,2,1079,5.394999999999952,3984,41087.53627629267,407.0000000001528,2964,511,509,0
cluster,row_pause_and_snap,default,1,2756255.184769708,133.51767149360398,-1.0,4139,3,1,1189,5.94499999999994,4138,43100.14353384486,407.0000000001528,3082,529,528,0
cluster,row_pause_and_snap,default,1,2756256.329342833,152.10030543784188,-1.0,4316,3,2,1189,5.94499999999994,4315,44992.329455837986,407.0000000001528,3198,560,558,0
cluster,row_pause_and_snap,default,1,2756257.463387583,149.36229509157025,-1.0,4487,3,1,1278,6.38999999999993,4486,46856.509213294885,407.0000000001528,3329,579,578,0
cluster,row_pause_and_snap,default,1,2756258.628114208,156.11520110476275,-1.0,4663,3,1,1278,6.38999999999993,4663,48574.169595725834,407.0000000001528,3443,611,610,0
