experiment,config,param_value,rep,snapshot_id,logical_ts,success,skipped,retries,duration_ms,causal_consistent,causal_violation_count,conservation_holds,recovery_verified,recovery_conservation_holds,convergence_ms,drain_ms,finalize_ms,validation_ms,commit_ms,recovery_ms,balance_sum,in_transit_total,message_count,control_bytes,write_log_entries,write_log_bytes,dependency_tags_checked,delta_blocks
cluster,row_speculative,default,1,1,116478847461228544,True,False,0,446.92029198631644,True,0,True,True,True,86.36670792475343,81.15470921620727,69.62099997326732,70.45062491670251,70.22929191589355,138.7499999254942,100000,0,24,5791,25,3139,0,
cluster,row_speculative,default,1,2,116478847539806208,True,False,0,518.4947908855975,True,0,True,True,True,87.67270902171731,104.94350036606193,143.51004222407937,94.61966715753078,94.48158275336027,87.34924998134375,100000,0,24,7976,41,5147,0,
cluster,row_speculative,default,1,3,116478847623036928,True,False,0,689.2497921362519,True,0,True,True,True,83.899708930403,317.0079169794917,76.26933325082064,71.84616709128022,71.75791682675481,139.97679064050317,100000,0,24,6864,27,3387,0,
cluster,row_speculative,default,1,4,116478847717474304,True,False,0,462.00704108923674,True,0,True,True,True,94.75041599944234,87.43487484753132,83.9190841652453,65.23504201322794,64.93620807304978,130.32758282497525,100000,0,24,7964,33,4147,0,
cluster,row_speculative,default,1,5,116478847797100544,True,False,0,458.8441252708435,True,0,True,True,True,89.414041955024,96.95737482979894,75.2051672898233,113.42779127880931,113.33124991506338,83.67750002071261,100000,0,24,7816,28,3519,0,
cluster,row_speculative,default,1,6,116478847876399104,True,False,0,391.63216575980186,True,0,True,True,True,78.50350020453334,75.73550008237362,86.88958315178752,79.61237477138638,79.46899998933077,70.65837504342198,100000,0,24,7901,25,3138,0,
cluster,row_speculative,default,1,7,116478847951372288,True,False,0,543.6869580298662,True,0,True,True,True,98.29816594719887,124.24662476405501,71.32791727781296,85.51012491807342,85.3767916560173,164.05670810490847,100000,0,24,8981,31,3888,0,
cluster,row_speculative,default,1,8,116478848036306944,True,False,0,542.1959580853581,True,0,True,True,True,88.04012509062886,78.09841679409146,160.14074999839067,74.46700008586049,74.30833298712969,141.05862518772483,100000,0,24,10334,40,5019,0,
cluster,row_speculative,default,1,9,116478848121110528,True,False,0,474.73558271303773,True,0,True,True,True,92.26862527430058,98.80233416333795,75.75562503188848,94.63825030252337,94.5128332823515,112.9266251809895,100000,0,24,9324,28,3519,0,
cluster,row_speculative,default,1,10,116478848201457664,True,False,0,496.8963749706745,True,0,True,True,True,81.19345875456929,145.22533398121595,76.77199970930815,111.757917329669,111.66854156181216,81.69449958950281,100000,0,24,9457,26,3263,0,
cluster,row_speculative,default,1,11,116478848283312128,True,False,0,507.73304095491767,True,0,True,True,True,96.56350035220385,122.14629212394357,71.25329226255417,74.09591739997268,73.9535829052329,143.42383295297623,100000,0,24,10730,34,4266,0,
