experiment,config,param_value,rep,timestamp,writes_per_sec,coordinator_cpu_pct,total_writes,workload_running_nodes,pending_transfers,paused_retry_count,paused_wait_s,write_latency_count,write_latency_sum_ms,write_latency_max_ms,local_write_count,cross_transfer_count,cross_transfer_completed,pending_retry_count
cluster,row_baseline,default,1,2755702.722479791,186.7572698802725,-1.0,222,3,2,0,0.0,220,2589.0344512204138,103.57170831412077,128,47,45,0
cluster,row_baseline,default,1,2755703.86511975,153.45852772274418,-1.0,396,3,1,0,0.0,395,5035.85595214372,103.57170831412077,212,92,91,0
cluster,row_baseline,default,1,2755704.999522,185.52562486915824,-1.0,608,3,3,0,0.0,607,7132.018278703526,103.57170831412077,340,135,132,0
cluster,row_baseline,default,1,2755706.185422541,177.1615025198152,-1.0,808,3,3,0,0.0,808,9594.88544585247,125.0,452,179,176,0
cluster,row_baseline,default,1,2755707.365848333,163.6664777858803,-1.0,1004,3,2,0,0.0,1002,11956.483569812463,125.0,564,220,218,0
cluster,row_baseline,default,1,2755708.51603975,164.26494454053636,-1.0,1195,3,2,0,0.0,1196,14275.503858555567,125.0,677,260,258,0
cluster,row_baseline,default,1,2755709.676318083,162.6693076149293,-1.0,1384,3,2,0,0.0,1383,16539.79869145178,125.0,783,301,299,0
cluster,row_baseline,default,1,2755710.8199145,165.4090126022878,-1.0,1574,3,3,0,0.0,1575,18727.22749798413,125.0,894,342,339,0
cluster,row_baseline,default,1,2755711.973043791,165.39206724351527,-1.0,1765,3,3,0,0.0,1764,21154.65632678979,125.0,992,388,385,0
cluster,row_baseline,default,1,2755713.146274375,166.49274293988591,-1.0,1957,3,3,0,0.0,1956,23536.625736628594,125.0,1097,431,428,0
cluster,row_baseline,default,1,2755714.296668375,162.78904510208537,-1.0,2149,3,2,0,0.0,2147,26086.101366785442,125.0,1204,473,471,0
cluster,row_baseline,default,1,2755715.443305333,166.76978786924096,-1.0,2340,3,2,0,0.0,2339,28369.378375427004,125.0,1307,517,515,0
cluster,row_baseline,default,1,2755716.594175458,137.8294221172894,-1.0,2499,3,3,0,0.0,2497,30966.026003437037,125.0,1374,563,560,0
cluster,row_baseline,default,1,2755717.732145416,163.26168484519079,-1.0,2688,3,2,0,0.0,2685,33395.85762781098,125.0,1473,607,605,0
cluster,row_baseline,default,1,2755718.863319916,169.8288365005314,-1.0,2881,3,2,0,0.0,2878,35660.250668076515,125.0,1582,649,647,0
cluster,row_baseline,default,1,2755720.01189975,185.5449786859726,-1.0,3089,3,2,0,0.0,3088,37833.81641961432,125.0,1718,686,684,0
cluster,row_baseline,default,1,2755721.156306291,161.04047813838682,-1.0,3275,3,2,0,0.0,3273,40293.58241809723,125.0,1815,730,728,0
cluster,row_baseline,default,1,2755722.296548708,174.7447969918252,-1.0,3473,3,3,0,0.0,3473,42340.702620511816,125.0,1934,771,768,0
cluster,row_baseline,default,1,2755723.441696041,189.4462089979279,-1.0,3690,3,2,0,0.0,3689,44560.96562082075,125.0,2067,812,810,0
cluster,row_baseline,default,1,2755724.582299166,151.91354867467888,-1.0,3864,3,2,0,0.0,3863,47032.58382978084,125.0,2147,859,857,0
cluster,row_baseline,default,1,2755725.720262333,170.96064032630102,-1.0,4060,3,3,0,0.0,4058,49276.44733518173,125.0,2265,898,895,0
cluster,row_baseline,default,1,2755726.862630541,151.09771491304465,-1.0,4234,3,3,0,0.0,4230,51695.18642759522,125.0,2347,943,940,0
cluster,row_baseline,default,1,2755727.992094125,182.15649439122822,-1.0,4439,3,1,0,0.0,4438,53857.300840674274,125.0,2483,978,977,0
cluster,row_baseline,default,1,2755729.1267035,149.7526864564182,-1.0,4607,3,2,0,0.0,4607,56382.98374905207,125.0,2566,1021,1019,0
cluster,row_baseline,default,1,2755730.259743916,162.16867103612685,-1.0,4793,3,2,0,0.0,4791,58598.80637238348,125.0,2666,1064,1062,0
cluster,row_baseline,default,1,2755731.4105585,179.86905933350354,-1.0,4997,3,2,0,0.0,4995,60843.34131982723,125.0,2779,1109,1107,0
