experiment,config,param_value,rep,timestamp,writes_per_sec,coordinator_cpu_pct,total_writes,workload_running_nodes,pending_transfers,paused_retry_count,paused_wait_s,write_latency_count,write_latency_sum_ms,write_latency_max_ms,local_write_count,cross_transfer_count,cross_transfer_completed,pending_retry_count
cluster,row_pause_and_snap,default,1,2755733.457989458,186.83385797735002,-1.0,245,3,0,91,0.4550000000000002,245,2983.757570974376,311.99999999989814,165,40,40,0
cluster,row_pause_and_snap,default,1,2755734.617112875,204.0870475937784,-1.0,478,3,0,102,0.5100000000000002,478,4858.270246103075,311.99999999989814,338,70,70,0
cluster,row_pause_and_snap,default,1,2755735.749534875,192.361819659234,-1.0,703,3,1,171,0.8550000000000004,701,7188.673501368612,311.99999999989814,504,99,98,0
cluster,row_pause_and_snap,default,1,2755736.895995791,181.90961158069638,-1.0,909,3,3,245,1.2250000000000008,907,9347.828037261479,311.99999999989814,661,125,122,0
cluster,row_pause_and_snap,default,1,2755738.032634875,194.37014424316442,-1.0,1131,3,2,332,1.660000000000001,1130,11341.866047735493,311.99999999989814,840,146,144,0
cluster,row_pause_and_snap,default,1,2755739.17271,201.45959976252357,-1.0,1360,3,3,417,2.0850000000000017,1359,13492.532844885318,311.99999999989814,1021,171,168,0
cluster,row_pause_and_snap,default,1,2755740.311038666,162.3162856165499,-1.0,1545,3,0,528,2.6399999999999983,1544,15813.234549875233,322.25241605192423,1158,193,193,0
cluster,row_pause_and_snap,default,1,2755741.458766708,171.5440885543974,-1.0,1740,3,0,570,2.849999999999995,1740,17753.055918726204,322.25241605192423,1286,227,227,0
cluster,row_pause_and_snap,default,1,2755742.615260416,179.29705059814918,-1.0,1944,3,2,612,3.059999999999991,1945,20265.17508697816,322.25241605192423,1423,262,260,0
cluster,row_pause_and_snap,default,1,2755743.760629375,205.77973758201,-1.0,2183,3,2,694,3.469999999999984,2183,22398.70510632818,322.25241605192423,1617,284,282,0
cluster,row_pause_and_snap,default,1,2755744.916028291,208.78805523435972,-1.0,2424,3,3,787,3.934999999999976,2422,24561.78018981109,322.25241605192423,1810,308,305,0
cluster,row_pause_and_snap,default,1,2755746.057066041,195.58880183035518,-1.0,2648,3,3,884,4.419999999999968,2648,26764.660778767393,322.25241605192423,1985,333,330,0
cluster,row_pause_and_snap,default,1,2755747.189587125,174.41524779142878,-1.0,2850,3,0,967,4.83499999999996,2847,28964.416900283595,322.25241605192423,2135,356,356,0
cluster,row_pause_and_snap,default,1,2755748.444952791,156.24003501786314,-1.0,3024,3,0,1059,5.294999999999954,3024,30714.07249155118,322.25241605192423,2246,389,389,0
cluster,row_pause_and_snap,default,1,2755749.595750541,231.05874375712986,-1.0,3316,3,2,1080,5.3999999999999515,3314,33368.364051142635,358.9999999999236,2500,408,406,0
cluster,row_pause_and_snap,default,1,2755750.748271125,172.01798739004877,-1.0,3514,3,1,1176,5.879999999999941,3512,35703.85075325703,358.9999999999236,2664,424,423,0
cluster,row_pause_and_snap,default,1,2755751.892587958,180.35955939752589,-1.0,3721,3,3,1272,6.359999999999931,3720,37657.65728720089,358.9999999999236,2842,440,437,0
cluster,row_pause_and_snap,default,1,2755753.113381041,175.80722081668262,-1.0,3922,3,0,1356,6.779999999999922,3921,39978.79745208638,358.9999999999236,2991,465,465,0
cluster,row_pause_and_snap,default,1,2755754.248403291,169.54545262858434,-1.0,4128,3,0,1418,7.0899999999999155,4128,41820.87073393723,358.9999999999236,3138,495,495,0
cluster,row_pause_and_snap,default,1,2755755.376025833,204.3772933163566,-1.0,4360,3,1,1441,7.204999999999913,4360,44385.419782204735,358.9999999999236,3305,528,527,0
cluster,row_pause_and_snap,default,1,2755756.506706791,194.2377680780701,-1.0,4582,3,2,1548,7.739999999999902,4579,46456.87366044376,358.9999999999236,3489,546,544,0
cluster,row_pause_and_snap,default,1,2755757.657114,190.93983123186936,-1.0,4797,3,3,1629,8.144999999999893,4795,48599.92424854818,358.9999999999236,3654,572,569,0
cluster,row_pause_and_snap,default,1,2755758.799332708,194.76551038353762,-1.0,5021,3,2,1717,8.584999999999884,5019,50690.50324555701,358.9999999999236,3833,594,592,0
cluster,row_pause_and_snap,default,1,2755759.947109416,159.38022696627502,-1.0,5201,3,0,1800,8.999999999999874,5201,52392.60328599675,358.9999999999236,3957,622,622,0
cluster,row_pause_and_snap,default,1,2755761.09558325,190.74103243220384,-1.0,5420,3,0,1839,9.19499999999987,5420,54963.58227807559,358.9999999999236,4114,653,653,0
cluster,row_pause_and_snap,default,1,2755762.240175,171.53241133316695,-1.0,5617,3,3,1905,9.524999999999864,5617,57164.33148256965,358.9999999999236,4254,683,680,0
