experiment,config,param_value,rep,snapshot_id,logical_ts,success,skipped,retries,duration_ms,causal_consistent,causal_violation_count,conservation_holds,recovery_verified,recovery_conservation_holds,convergence_ms,drain_ms,finalize_ms,validation_ms,commit_ms,recovery_ms,balance_sum,in_transit_total,message_count,control_bytes,write_log_entries,write_log_bytes,dependency_tags_checked,delta_blocks
cluster,row_pause_and_snap,default,1,1,116478843417526272,True,False,0,657.3392911814153,True,0,True,True,True,100.77424999326468,71.26041688024998,,0.032333191484212875,136.72970794141293,132.5596673414111,100000,0,39,4019,0,2,0,
cluster,row_pause_and_snap,default,1,2,116478843509932032,True,False,0,589.393625035882,True,0,True,True,True,80.84766706451774,134.2656249180436,,0.07220916450023651,70.66674996167421,79.99850017949939,100000,0,39,4458,0,2,0,
cluster,row_pause_and_snap,default,1,3,116478843597815808,True,False,0,612.3891668394208,True,0,True,True,True,76.43041713163257,67.20662489533424,,0.0677919015288353,116.79441668093204,136.66987465694547,100000,0,39,4888,0,2,0,
cluster,row_pause_and_snap,default,1,4,116478843687206912,True,False,0,589.5422077737749,True,0,True,True,True,112.01700009405613,82.59525010362267,,0.04266621544957161,81.36212499812245,96.77145769819617,100000,0,39,5359,0,2,0,
cluster,row_pause_and_snap,default,1,5,116478843775025152,True,False,0,639.496167190373,True,0,True,True,True,92.26670814678073,83.50933296605945,,0.047999899834394455,75.94504207372665,106.07287520542741,100000,0,39,5800,0,2,0,
cluster,row_pause_and_snap,default,1,6,116478843866185728,True,False,0,605.8363751508296,True,0,True,True,True,169.02308398857713,73.84099997580051,,0.02283276990056038,71.00316695868969,78.92770785838366,100000,0,39,6171,0,2,0,
cluster,row_pause_and_snap,default,1,7,116478843955118080,True,False,0,612.6429168507457,True,0,True,True,True,82.71245798096061,94.56133283674717,,0.03712531179189682,83.24183383956552,135.88816719129682,100000,0,39,6629,0,2,0,
cluster,row_pause_and_snap,default,1,8,116478844044574720,True,False,0,619.8175000026822,True,0,True,True,True,80.86733380332589,139.49066679924726,,0.03291666507720947,84.86299961805344,83.46141688525677,100000,0,39,7084,0,2,0,
cluster,row_pause_and_snap,default,1,9,116478844134424576,True,False,0,621.7275001108646,True,0,True,True,True,92.53558283671737,75.68841706961393,,0.03195786848664284,73.31508304923773,82.09716714918613,100000,0,39,7453,0,2,0,
cluster,row_pause_and_snap,default,1,10,116478844224339968,True,False,0,631.6283326596022,True,0,True,True,True,83.06516613811255,120.79975008964539,,0.015875324606895447,74.92108270525932,79.23049991950393,100000,0,39,7903,0,2,0,
cluster,row_pause_and_snap,default,1,11,116478844314976256,True,False,0,527.5607919320464,True,0,True,True,True,85.77637514099479,77.28445902466774,,0.055958982557058334,62.40433407947421,85.97354218363762,100000,0,39,8280,0,2,0,
cluster,row_pause_and_snap,default,1,12,116478844398796800,True,False,0,1060.8095419593155,True,0,True,True,True,92.44591696187854,140.60987485572696,,0.06258394569158554,158.26683305203915,305.9362079948187,100000,0,39,8706,0,2,0,
cluster,row_pause_and_snap,default,1,13,116478844517548032,True,False,0,652.6644160039723,True,0,True,True,True,126.56350014731288,109.47291692718863,,0.06879167631268501,81.39979187399149,118.83437493816018,100000,0,39,9034,0,2,0,
cluster,row_pause_and_snap,default,1,14,116478844609626112,True,False,0,655.5076246149838,True,0,True,True,True,104.58216676488519,154.66520935297012,,0.0455416738986969,76.69329177588224,84.10145901143551,100000,0,39,9305,0,2,0,
cluster,row_pause_and_snap,default,1,15,116478844701769728,True,False,0,604.5187497511506,True,0,True,True,True,85.5122092179954,85.41016606613994,,0.04512490704655647,69.3962499499321,136.20387483388186,100000,0,39,9658,0,2,0,
cluster,row_pause_and_snap,default,1,16,116478844790702080,True,False,0,634.1790831647813,True,0,True,True,True,85.01320891082287,100.25124996900558,,0.0388328917324543,67.57895788177848,89.77279206737876,100000,0,39,10033,0,2,0,
cluster,row_pause_and_snap,default,1,17,116478844881469440,True,False,0,733.0254167318344,True,0,True,True,True,92.8319999948144,124.55295911058784,,0.05158316344022751,82.01987482607365,143.5486669652164,100000,0,39,10447,0,2,0,
cluster,row_pause_and_snap,default,1,18,116478844978790400,True,False,0,554.4018330983818,True,0,True,True,True,88.00129126757383,74.41895827651024,,0.03541726619005203,73.36733397096395,89.6586668677628,100000,0,39,10833,0,2,0,
cluster,row_pause_and_snap,default,1,19,116478845064445952,True,False,0,699.3693327531219,True,0,True,True,True,79.57962527871132,162.57254220545292,,0.041082967072725296,65.79541694372892,156.88545908778906,100000,0,39,11241,0,2,0,
cluster,row_pause_and_snap,default,1,20,116478845159538688,True,False,0,618.1087079457939,True,0,True,True,True,143.5505421832204,102.2430001758039,,0.037833116948604584,69.59349988028407,74.89549973979592,100000,0,39,11627,0,2,0,
cluster,row_pause_and_snap,default,1,21,116478845249257472,True,False,0,565.3887498192489,True,0,True,True,True,85.3728330694139,66.34454196318984,,0.04458380863070488,79.65383399277925,117.23237484693527,100000,0,39,12017,0,2,0,
