experiment,config,param_value,rep,snapshot_id,logical_ts,success,skipped,retries,duration_ms,causal_consistent,causal_violation_count,conservation_holds,recovery_verified,recovery_conservation_holds,convergence_ms,drain_ms,finalize_ms,validation_ms,commit_ms,recovery_ms,balance_sum,in_transit_total,message_count,control_bytes,write_log_entries,write_log_bytes,dependency_tags_checked,delta_blocks
cluster,row_two_phase,default,1,1,116478855954563072,True,False,0,502.0580827258527,True,0,True,True,True,90.56541696190834,139.58529196679592,77.54233293235302,103.32770925015211,103.21487486362457,90.78141674399376,100000,0,24,6671,29,3635,0,
cluster,row_two_phase,default,1,2,116478856085897216,True,False,0,400.7081249728799,True,0,True,True,True,99.74533412605524,68.69945768266916,70.55320916697383,85.7428340241313,85.68674977868795,75.67729195579886,100000,0,24,7879,33,4142,0,
cluster,row_two_phase,default,1,3,116478856210612224,True,False,0,468.48058328032494,True,0,True,True,True,89.70991568639874,140.4959997162223,65.69254212081432,91.67066682130098,91.6203330270946,80.52120916545391,100000,0,24,8017,27,3391,0,
cluster,row_two_phase,default,1,4,116478856339718144,True,False,0,508.6409589275718,True,0,True,True,True,145.37829160690308,130.79016702249646,67.51787476241589,79.73966607823968,79.30920785292983,84.84883373603225,100000,0,24,11094,48,6024,0,
cluster,row_two_phase,default,1,5,116478856471445504,True,False,0,583.4579169750214,True,0,True,True,True,99.7084160335362,91.45204210653901,141.0358753055334,168.48845779895782,168.42349991202354,82.6043332926929,100000,0,24,9753,30,3765,0,
cluster,row_two_phase,default,1,6,116478856608088064,True,False,0,456.1465000733733,True,0,True,True,True,108.56250021606684,110.70079216733575,73.74812476336956,69.42475028336048,69.33970795944333,92.71991718560457,100000,0,24,11309,37,4648,0,
cluster,row_two_phase,default,1,7,116478856736473088,True,False,0,429.84962509945035,True,0,True,True,True,120.14104099944234,72.55233312025666,72.0635000616312,78.1481247395277,78.02100013941526,86.68283419683576,100000,0,24,12352,40,5031,0,
cluster,row_two_phase,default,1,8,116478856863088640,True,False,0,394.14062490686774,True,0,True,True,True,77.3700843565166,75.12587495148182,67.09237489849329,78.13416700810194,78.03500024601817,96.27429116517305,100000,0,24,11452,25,3135,0,
cluster,row_two_phase,default,1,9,116478856987279360,True,False,0,536.2489158287644,True,0,True,True,True,160.8537076972425,105.3766249679029,78.04545806720853,98.57887495309114,98.42529194429517,93.00791705027223,100000,0,24,15315,53,6648,0,
cluster,row_two_phase,default,1,10,116478857120776192,True,False,0,547.8215417824686,True,0,True,True,True,97.74508327245712,151.99991688132286,150.98704118281603,65.97404135391116,65.78487483784556,80.85408294573426,100000,0,24,14708,41,5151,0,
cluster,row_two_phase,default,1,11,116478857255124992,True,False,0,383.65562492981553,True,0,True,True,True,81.61049988120794,76.87324983999133,66.9041252695024,70.95129182562232,70.83791587501764,87.04420831054449,100000,0,24,13547,24,3014,0,
cluster,row_two_phase,default,1,12,116478857378725888,True,False,0,442.5285831093788,True,0,True,True,True,84.38704209402204,121.94666685536504,83.0361251719296,68.42716690152884,68.28645803034306,84.4859997741878,100000,0,24,14642,27,3387,0,
cluster,row_two_phase,default,1,13,116478857506127872,True,False,0,460.0313752889633,True,0,True,True,True,95.2340830117464,77.71475007757545,78.45483301207423,112.88287490606308,112.74849995970726,95.46491596847773,100000,0,24,15944,32,4017,0,
cluster,row_two_phase,default,1,14,116478857634709504,True,False,0,507.04095885157585,True,0,True,True,True,98.04691607132554,124.91458281874657,83.91170762479305,82.40504236891866,82.30574987828732,117.54087498411536,100000,0,24,16636,31,3893,0,
cluster,row_two_phase,default,1,15,116478857766371328,True,False,0,493.61154064536095,True,0,True,True,True,169.48779206722975,67.45041674003005,87.17470895498991,78.2471657730639,78.14445905387402,90.75391618534923,100000,0,24,19708,52,6523,0,
