experiment,config,param_value,rep,timestamp,writes_per_sec,coordinator_cpu_pct,total_writes,workload_running_nodes,pending_transfers,paused_retry_count,paused_wait_s,write_latency_count,write_latency_sum_ms,write_latency_max_ms,local_write_count,cross_transfer_count,cross_transfer_completed,pending_retry_count
cluster,row_speculative,default,1,2755955.781142333,183.75519967289708,-1.0,239,3,2,0,0.0,237,2970.206963338569,82.25395902991295,125,57,55,0
cluster,row_speculative,default,1,2755956.920188375,225.75125634977294,-1.0,493,3,3,27,0.13499999999999998,491,4654.747623392723,85.73704166337848,325,85,82,0
cluster,row_speculative,default,1,2755958.055528125,163.2730570711434,-1.0,677,3,1,27,0.13499999999999998,677,7120.174489749388,155.99999999994907,423,127,126,0
cluster,row_speculative,default,1,2755959.193274666,220.2675517508722,-1.0,928,3,3,57,0.28500000000000003,927,8910.983321083222,155.99999999994907,619,156,153,0
cluster,row_speculative,default,1,2755960.351640041,197.72172562633028,-1.0,1153,3,0,85,0.42500000000000016,1152,10996.806070932962,155.99999999994907,780,186,186,0
cluster,row_speculative,default,1,2755961.498064708,196.81104255030985,-1.0,1383,3,3,85,0.42500000000000016,1380,13045.219991100566,155.99999999994907,931,226,223,0
cluster,row_speculative,default,1,2755962.6402355,204.93145749765773,-1.0,1617,3,3,132,0.6600000000000003,1615,15011.543483627065,155.99999999994907,1114,252,249,0
cluster,row_speculative,default,1,2755963.783842583,176.80307861282049,-1.0,1818,3,3,132,0.6600000000000003,1817,17434.40855399649,155.99999999994907,1231,294,291,0
cluster,row_speculative,default,1,2755964.944544708,246.7942277011193,-1.0,2100,3,2,175,0.8750000000000004,2099,19076.038129364406,155.99999999994907,1481,310,308,0
cluster,row_speculative,default,1,2755966.121048541,165.34039726954776,-1.0,2293,3,3,175,0.8750000000000004,2291,21412.57234089926,155.99999999994907,1586,354,351,0
cluster,row_speculative,default,1,2755967.269561875,220.19236225190684,-1.0,2552,3,3,198,0.9900000000000005,2550,23438.54058786974,155.99999999994907,1785,384,381,0
cluster,row_speculative,default,1,2755968.420656041,228.8267134386141,-1.0,2813,3,0,226,1.1300000000000008,2813,25622.729902324863,155.99999999994907,1987,413,413,0
cluster,row_speculative,default,1,2755969.590832708,162.55104297798755,-1.0,3000,3,2,226,1.1300000000000008,3000,28055.957394951747,155.99999999994907,2086,458,456,0
cluster,row_speculative,default,1,2755970.735839791,214.60727411191547,-1.0,3254,3,3,256,1.280000000000001,3251,29918.05027128521,155.99999999994907,2279,488,485,0
cluster,row_speculative,default,1,2755971.881771625,166.5952410102149,-1.0,3443,3,1,256,1.280000000000001,3442,32320.32735183975,155.99999999994907,2385,529,528,0
cluster,row_speculative,default,1,2755973.005776791,256.7879207877412,-1.0,3738,3,2,287,1.435000000000001,3736,34171.89046928888,155.99999999994907,2636,551,549,0
cluster,row_speculative,default,1,2755974.153634583,180.58992638623525,-1.0,3939,3,0,315,1.575000000000001,3939,36166.046220315824,155.99999999994907,2771,584,584,0
cluster,row_speculative,default,1,2755975.291357833,225.54123918084687,-1.0,4199,3,3,320,1.600000000000001,4198,38200.052179033264,155.99999999994907,2964,619,616,0
cluster,row_speculative,default,1,2755976.451709958,254.24069897197813,-1.0,4488,3,1,344,1.7200000000000013,4487,39979.06039085456,155.99999999994907,3201,644,643,0
cluster,row_speculative,default,1,2755977.588590333,153.39870768774202,-1.0,4667,3,3,344,1.7200000000000013,4665,42181.86710764712,155.99999999994907,3297,686,683,0
cluster,row_speculative,default,1,2755978.735415833,229.38779988477293,-1.0,4927,3,3,373,1.8650000000000015,4926,43940.62860338272,155.99999999994907,3510,709,706,0
cluster,row_speculative,default,1,2755979.886290833,187.63497845750152,-1.0,5143,3,2,373,1.8650000000000015,5141,46019.25880154431,155.99999999994907,3645,749,747,0
cluster,row_speculative,default,1,2755981.055310375,226.5598778351752,-1.0,5402,3,1,401,2.0050000000000017,5402,47782.40600119352,155.99999999994907,3854,774,773,0
cluster,row_speculative,default,1,2755982.215552166,194.87286350056726,-1.0,5631,3,0,428,2.1400000000000015,5630,49847.15913771697,155.99999999994907,4016,807,807,0
cluster,row_speculative,default,1,2755983.342707666,185.50451889616403,-1.0,5848,3,2,428,2.1400000000000015,5845,51979.124346098615,155.99999999994907,4151,848,846,0
cluster,row_speculative,default,1,2755984.488287083,228.97820496356545,-1.0,6103,3,2,458,2.290000000000002,6103,53823.47258005166,155.99999999994907,4360,872,870,0
cluster,row_speculative,default,1,2755985.624955,184.9914421946388,-1.0,6316,3,2,458,2.290000000000002,6315,55958.25645817331,155.99999999994907,4491,913,911,0
