experiment,config,param_value,rep,metric,value
exp1,row_pause_and_snap,default,1,snapshot_count,14
exp1,row_pause_and_snap,default,1,snapshot_committed,14
exp1,row_pause_and_snap,default,1,snapshot_skipped,0
exp1,row_pause_and_snap,default,1,snapshot_success_rate,1.0
exp1,row_pause_and_snap,default,1,avg_retry_rate,0.0
exp1,row_pause_and_snap,default,1,avg_latency_ms,24.316568571423755
exp1,row_pause_and_snap,default,1,p50_latency_ms,25.445375000003878
exp1,row_pause_and_snap,default,1,p99_latency_ms,27.637625000011212
exp1,row_pause_and_snap,default,1,max_latency_ms,27.637625000011212
exp1,row_pause_and_snap,default,1,avg_throughput_writes_sec,152.61904761904762
exp1,row_pause_and_snap,default,1,avg_coordinator_cpu_pct,-1.0
exp1,row_pause_and_snap,default,1,avg_delta_blocks_at_discard,0.0
exp1,row_pause_and_snap,default,1,max_delta_blocks_at_discard,0.0
exp1,row_pause_and_snap,default,1,causal_consistency_rate,1.0
exp1,row_pause_and_snap,default,1,causal_checked_count,14.0
exp1,row_pause_and_snap,default,1,avg_causal_violation_count,0.0
exp1,row_pause_and_snap,default,1,conservation_validity_rate,1.0
exp1,row_pause_and_snap,default,1,conservation_checked_count,14.0
exp1,row_pause_and_snap,default,1,recovery_rate,1.0
exp1,row_pause_and_snap,default,1,recovery_checked_count,14.0
exp1,row_pause_and_snap,default,1,recovery_conservation_rate,1.0
