experiment,config,param_value,rep,snapshot_id,logical_ts,success,skipped,retries,duration_ms,causal_consistent,causal_violation_count,conservation_holds,recovery_verified,recovery_conservation_holds,convergence_ms,drain_ms,finalize_ms,validation_ms,commit_ms,recovery_ms,balance_sum,in_transit_total,message_count,control_bytes,write_log_entries,write_log_bytes,dependency_tags_checked,delta_blocks
cluster,row_speculative,default,1,1,116478891784732672,True,False,0,399.91499995812774,True,0,True,True,True,85.20575007423759,66.95137498900294,77.65524974092841,73.1413341127336,73.01004091277719,96.57987533137202,100000,0,24,6363,27,3391,0,
cluster,row_speculative,default,1,2,116478891909447680,True,False,0,383.7585421279073,True,0,True,True,True,100.89929215610027,67.65387486666441,68.6482498422265,74.38733289018273,74.25554096698761,71.78841717541218,100000,0,24,7775,34,4273,0,
cluster,row_speculative,default,1,3,116478892032983040,True,False,0,425.9813753888011,True,0,True,True,True,94.73629109561443,116.5058328770101,68.59829183667898,65.74458396062255,65.55666588246822,80.12183429673314,100000,0,24,8211,32,4015,0,
cluster,row_speculative,default,1,4,116478892159270912,True,False,0,499.15175000205636,True,0,True,True,True,86.42983296886086,82.5760830193758,81.81533310562372,162.7894169650972,162.65837522223592,85.15325002372265,100000,0,24,8297,27,3392,0,
cluster,row_speculative,default,1,5,116478892290408448,True,False,0,561.216332949698,True,0,True,True,True,91.61537513136864,152.18908386304975,69.17212484404445,134.85816679894924,134.71016706898808,113.1028332747519,100000,0,24,9040,29,3642,0,
cluster,row_speculative,default,1,6,116478892425674752,True,False,0,415.2392498217523,True,0,True,True,True,92.93958311900496,75.7942907512188,70.41004206985235,90.13208420947194,89.9977502413094,82.62566616758704,100000,0,24,9431,27,3385,0,
cluster,row_speculative,default,1,7,116478892551307264,True,False,0,512.2881662100554,True,0,True,True,True,93.85941689833999,162.38574963063002,76.24104199931026,92.42150001227856,92.26529113948345,87.14237483218312,100000,0,24,10643,32,4017,0,
cluster,row_speculative,default,1,8,116478892683231232,True,False,0,477.9196660965681,True,0,True,True,True,102.48304111883044,135.78629167750478,79.15720902383327,76.02429110556841,75.8802080526948,84.1853329911828,100000,0,24,11005,30,3768,0,
cluster,row_speculative,default,1,9,116478892812992512,True,False,0,374.5476249605417,True,0,True,True,True,80.14287520200014,73.3759580180049,65.67479204386473,66.85195909813046,66.73770770430565,88.16345874220133,100000,0,24,11419,28,3519,0,
cluster,row_speculative,default,1,10,116478892936003584,True,False,0,525.4153339192271,True,0,True,True,True,91.78129211068153,111.9377501308918,161.83541668578982,78.55824986472726,78.4227498807013,81.02866727858782,100000,0,24,13475,41,5148,0,
cluster,row_speculative,default,1,11,116478893068910592,True,False,0,411.1097496934235,True,0,True,True,True,85.66091721877456,74.09858424216509,71.6826249845326,82.99145800992846,82.90062472224236,96.41016693785787,100000,0,24,12740,29,3645,0,
cluster,row_speculative,default,1,12,116478893194280960,True,False,0,450.06408309563994,True,0,True,True,True,91.02854179218411,120.4007500782609,74.57987498492002,79.40154196694493,79.2782916687429,84.34779196977615,100000,0,24,13298,28,3515,0,
cluster,row_speculative,default,1,13,116478893322207232,True,False,0,458.43574963510036,True,0,True,True,True,85.1374575868249,99.32779101654887,66.8765832670033,81.6537500359118,81.53329184278846,125.05762511864305,100000,0,24,13678,26,3263,0,
cluster,row_speculative,default,1,14,116478893450657792,True,False,0,498.9082501269877,True,0,True,True,True,89.4192080013454,132.78729235753417,71.13108318299055,120.62929198145866,120.5095830373466,84.5568748190999,100000,0,24,14389,27,3392,0,
cluster,row_speculative,default,1,15,116478893581795328,True,False,0,467.9554579779506,True,0,True,True,True,169.66354195028543,68.89033317565918,79.4000830501318,70.95962483435869,70.8180833607912,78.30691616982222,100000,0,24,17488,49,6149,0,
